#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1768   0.351623E+03  -0.301546E+02  -0.795169E-07  -0.301546E+02   0.109126E+02   0.851184E-07  -0.795169E-07   0.851184E-07   0.112764E-08
  1769   0.352002E+03  -0.300125E+02  -0.798446E-07  -0.300125E+02   0.107947E+02   0.840008E-07  -0.798446E-07   0.840008E-07   0.112567E-08
  1770   0.352361E+03  -0.298637E+02  -0.801257E-07  -0.298637E+02   0.106774E+02   0.828805E-07  -0.801257E-07   0.828805E-07   0.112371E-08
  1771   0.352714E+03  -0.297102E+02  -0.803603E-07  -0.297102E+02   0.105611E+02   0.817575E-07  -0.803603E-07   0.817575E-07   0.112175E-08
  1772   0.353061E+03  -0.295522E+02  -0.805487E-07  -0.295522E+02   0.104455E+02   0.806319E-07  -0.805487E-07   0.806319E-07   0.111980E-08
  1773   0.353380E+03  -0.293873E+02  -0.806911E-07  -0.293873E+02   0.103309E+02   0.795040E-07  -0.806911E-07   0.795040E-07   0.111784E-08
  1774   0.353698E+03  -0.292192E+02  -0.807878E-07  -0.292192E+02   0.102172E+02   0.783736E-07  -0.807878E-07   0.783736E-07   0.111590E-08
  1775   0.354002E+03  -0.290457E+02  -0.808390E-07  -0.290457E+02   0.101045E+02   0.772411E-07  -0.808390E-07   0.772411E-07   0.111395E-08
  1776   0.354298E+03  -0.288667E+02  -0.808449E-07  -0.288667E+02   0.999270E+01   0.761065E-07  -0.808449E-07   0.761065E-07   0.111201E-08
  1777   0.354563E+03  -0.286843E+02  -0.808058E-07  -0.286843E+02   0.988210E+01   0.749698E-07  -0.808058E-07   0.749698E-07   0.111007E-08
  1778   0.354826E+03  -0.284964E+02  -0.807218E-07  -0.284964E+02   0.977241E+01   0.738312E-07  -0.807218E-07   0.738312E-07   0.110814E-08
  1779   0.355073E+03  -0.283044E+02  -0.805934E-07  -0.283044E+02   0.966392E+01   0.726909E-07  -0.805934E-07   0.726909E-07   0.110621E-08
  1780   0.355309E+03  -0.281075E+02  -0.804205E-07  -0.281075E+02   0.955650E+01   0.715488E-07  -0.804205E-07   0.715488E-07   0.110428E-08
  1781   0.355535E+03  -0.279064E+02  -0.802036E-07  -0.279064E+02   0.945019E+01   0.704052E-07  -0.802036E-07   0.704052E-07   0.110236E-08
  1782   0.355727E+03  -0.277011E+02  -0.799428E-07  -0.277011E+02   0.934511E+01   0.692601E-07  -0.799428E-07   0.692601E-07   0.110044E-08
  1783   0.355915E+03  -0.274914E+02  -0.796384E-07  -0.274914E+02   0.924122E+01   0.681136E-07  -0.796384E-07   0.681136E-07   0.109852E-08
  1784   0.356099E+03  -0.272768E+02  -0.792906E-07  -0.272768E+02   0.913849E+01   0.669659E-07  -0.792906E-07   0.669659E-07   0.109661E-08
  1785   0.356255E+03  -0.270593E+02  -0.788997E-07  -0.270593E+02   0.903710E+01   0.658170E-07  -0.788997E-07   0.658170E-07   0.109470E-08
  1786   0.356398E+03  -0.268374E+02  -0.784658E-07  -0.268374E+02   0.893693E+01   0.646671E-07  -0.784658E-07   0.646671E-07   0.109279E-08
  1787   0.356527E+03  -0.266111E+02  -0.779892E-07  -0.266111E+02   0.883819E+01   0.635162E-07  -0.779892E-07   0.635162E-07   0.109089E-08
  1788   0.356643E+03  -0.263826E+02  -0.774701E-07  -0.263826E+02   0.874067E+01   0.623645E-07  -0.774701E-07   0.623645E-07   0.108898E-08
  1789   0.356736E+03  -0.261488E+02  -0.769088E-07  -0.261488E+02   0.864451E+01   0.612120E-07  -0.769088E-07   0.612120E-07   0.108709E-08
  1790   0.356806E+03  -0.259120E+02  -0.763055E-07  -0.259120E+02   0.854972E+01   0.600589E-07  -0.763055E-07   0.600589E-07   0.108519E-08
  1791   0.356869E+03  -0.256721E+02  -0.756605E-07  -0.256721E+02   0.845629E+01   0.589054E-07  -0.756605E-07   0.589054E-07   0.108330E-08
  1792   0.356915E+03  -0.254276E+02  -0.749739E-07  -0.254276E+02   0.836431E+01   0.577514E-07  -0.749739E-07   0.577514E-07   0.108142E-08
  1793   0.356930E+03  -0.251800E+02  -0.742461E-07  -0.251800E+02   0.827376E+01   0.565971E-07  -0.742461E-07   0.565971E-07   0.107953E-08
  1794   0.356942E+03  -0.249292E+02  -0.734772E-07  -0.249292E+02   0.818459E+01   0.554426E-07  -0.734772E-07   0.554426E-07   0.107765E-08
  1795   0.356937E+03  -0.246751E+02  -0.726674E-07  -0.246751E+02   0.809708E+01   0.542880E-07  -0.726674E-07   0.542880E-07   0.107578E-08
  1796   0.356884E+03  -0.244171E+02  -0.718171E-07  -0.244171E+02   0.801096E+01   0.531334E-07  -0.718171E-07   0.531334E-07   0.107390E-08
  1797   0.356849E+03  -0.241565E+02  -0.709264E-07  -0.241565E+02   0.792626E+01   0.519790E-07  -0.709264E-07   0.519790E-07   0.107203E-08
  1798   0.356780E+03  -0.238918E+02  -0.699956E-07  -0.238918E+02   0.784310E+01   0.508248E-07  -0.699956E-07   0.508248E-07   0.107016E-08
  1799   0.356692E+03  -0.236244E+02  -0.690249E-07  -0.236244E+02   0.776160E+01   0.496709E-07  -0.690249E-07   0.496709E-07   0.106830E-08
  1800   0.356590E+03  -0.233544E+02  -0.680145E-07  -0.233544E+02   0.768165E+01   0.485175E-07  -0.680145E-07   0.485175E-07   0.106644E-08
  1801   0.356476E+03  -0.230807E+02  -0.669648E-07  -0.230807E+02   0.760319E+01   0.473646E-07  -0.669648E-07   0.473646E-07   0.106458E-08
  1802   0.356348E+03  -0.228045E+02  -0.658760E-07  -0.228045E+02   0.752628E+01   0.462124E-07  -0.658760E-07   0.462124E-07   0.106273E-08
  1803   0.356191E+03  -0.225261E+02  -0.647486E-07  -0.225261E+02   0.745102E+01   0.450609E-07  -0.647486E-07   0.450609E-07   0.106088E-08
  1804   0.356005E+03  -0.222441E+02  -0.635830E-07  -0.222441E+02   0.737729E+01   0.439103E-07  -0.635830E-07   0.439103E-07   0.105903E-08
  1805   0.355804E+03  -0.219602E+02  -0.623796E-07  -0.219602E+02   0.730528E+01   0.427607E-07  -0.623796E-07   0.427607E-07   0.105719E-08
  1806   0.355597E+03  -0.216741E+02  -0.611388E-07  -0.216741E+02   0.723494E+01   0.416120E-07  -0.611388E-07   0.416120E-07   0.105534E-08
  1807   0.355359E+03  -0.213860E+02  -0.598609E-07  -0.213860E+02   0.716623E+01   0.404646E-07  -0.598609E-07   0.404646E-07   0.105351E-08
  1808   0.355106E+03  -0.210959E+02  -0.585465E-07  -0.210959E+02   0.709897E+01   0.393183E-07  -0.585465E-07   0.393183E-07   0.105167E-08
  1809   0.354837E+03  -0.208041E+02  -0.571958E-07  -0.208041E+02   0.703326E+01   0.381735E-07  -0.571958E-07   0.381735E-07   0.104984E-08
  1810   0.354552E+03  -0.205108E+02  -0.558093E-07  -0.205108E+02   0.696936E+01   0.370300E-07  -0.558093E-07   0.370300E-07   0.104801E-08
  1811   0.354235E+03  -0.202160E+02  -0.543875E-07  -0.202160E+02   0.690707E+01   0.358882E-07  -0.543875E-07   0.358882E-07   0.104619E-08
  1812   0.353910E+03  -0.199200E+02  -0.529306E-07  -0.199200E+02   0.684652E+01   0.347479E-07  -0.529306E-07   0.347479E-07   0.104437E-08
  1813   0.353568E+03  -0.196229E+02  -0.514391E-07  -0.196229E+02   0.678757E+01   0.336094E-07  -0.514391E-07   0.336094E-07   0.104255E-08
  1814   0.353201E+03  -0.193248E+02  -0.499134E-07  -0.193248E+02   0.673027E+01   0.324728E-07  -0.499134E-07   0.324728E-07   0.104073E-08
  1815   0.352823E+03  -0.190259E+02  -0.483539E-07  -0.190259E+02   0.667465E+01   0.313381E-07  -0.483539E-07   0.313381E-07   0.103892E-08
  1816   0.352428E+03  -0.187264E+02  -0.467610E-07  -0.187264E+02   0.662066E+01   0.302054E-07  -0.467610E-07   0.302054E-07   0.103711E-08
  1817   0.352007E+03  -0.184262E+02  -0.451352E-07  -0.184262E+02   0.656835E+01   0.290749E-07  -0.451352E-07   0.290749E-07   0.103530E-08
  1818   0.351568E+03  -0.181256E+02  -0.434767E-07  -0.181256E+02   0.651774E+01   0.279467E-07  -0.434767E-07   0.279467E-07   0.103350E-08
  1819   0.351095E+03  -0.178248E+02  -0.417860E-07  -0.178248E+02   0.646894E+01   0.268207E-07  -0.417860E-07   0.268207E-07   0.103170E-08
  1820   0.350626E+03  -0.175238E+02  -0.400636E-07  -0.175238E+02   0.642162E+01   0.256973E-07  -0.400636E-07   0.256973E-07   0.102991E-08
  1821   0.350144E+03  -0.172228E+02  -0.383097E-07  -0.172228E+02   0.637610E+01   0.245763E-07  -0.383097E-07   0.245763E-07   0.102811E-08
  1822   0.349635E+03  -0.169220E+02  -0.365249E-07  -0.169220E+02   0.633220E+01   0.234580E-07  -0.365249E-07   0.234580E-07   0.102632E-08
  1823   0.349136E+03  -0.166213E+02  -0.347095E-07  -0.166213E+02   0.629009E+01   0.223425E-07  -0.347095E-07   0.223425E-07   0.102453E-08
  1824   0.348594E+03  -0.163210E+02  -0.328638E-07  -0.163210E+02   0.624937E+01   0.212298E-07  -0.328638E-07   0.212298E-07   0.102275E-08
  1825   0.348039E+03  -0.160212E+02  -0.309885E-07  -0.160212E+02   0.621029E+01   0.201200E-07  -0.309885E-07   0.201200E-07   0.102097E-08
  1826   0.347463E+03  -0.157220E+02  -0.290837E-07  -0.157220E+02   0.617370E+01   0.190133E-07  -0.290837E-07   0.190133E-07   0.101919E-08
  1827   0.346881E+03  -0.154234E+02  -0.271499E-07  -0.154234E+02   0.613845E+01   0.179097E-07  -0.271499E-07   0.179097E-07   0.101742E-08
  1828   0.346270E+03  -0.151257E+02  -0.251876E-07  -0.151257E+02   0.610479E+01   0.168094E-07  -0.251876E-07   0.168094E-07   0.101565E-08
  1829   0.345644E+03  -0.148289E+02  -0.231971E-07  -0.148289E+02   0.607202E+01   0.157124E-07  -0.231971E-07   0.157124E-07   0.101388E-08
  1830   0.345004E+03  -0.145331E+02  -0.211788E-07  -0.145331E+02   0.604239E+01   0.146188E-07  -0.211788E-07   0.146188E-07   0.101211E-08
  1831   0.344348E+03  -0.142385E+02  -0.191331E-07  -0.142385E+02   0.601371E+01   0.135288E-07  -0.191331E-07   0.135288E-07   0.101035E-08
  1832   0.343670E+03  -0.139451E+02  -0.170605E-07  -0.139451E+02   0.598676E+01   0.124424E-07  -0.170605E-07   0.124424E-07   0.100859E-08
  1833   0.342983E+03  -0.136529E+02  -0.149613E-07  -0.136529E+02   0.596157E+01   0.113597E-07  -0.149613E-07   0.113597E-07   0.100683E-08
  1834   0.342281E+03  -0.133624E+02  -0.128359E-07  -0.133624E+02   0.593743E+01   0.102809E-07  -0.128359E-07   0.102809E-07   0.100508E-08
  1835   0.341555E+03  -0.130731E+02  -0.106848E-07  -0.130731E+02   0.591586E+01   0.920601E-08  -0.106848E-07   0.920601E-08   0.100333E-08
  1836   0.340812E+03  -0.127857E+02  -0.850826E-08  -0.127857E+02   0.589689E+01   0.813516E-08  -0.850826E-08   0.813516E-08   0.100158E-08
  1837   0.340060E+03  -0.124999E+02  -0.630679E-08  -0.124999E+02   0.587759E+01   0.706845E-08  -0.630679E-08   0.706845E-08   0.999840E-09
  1838   0.339290E+03  -0.122160E+02  -0.408075E-08  -0.122160E+02   0.586096E+01   0.600598E-08  -0.408075E-08   0.600598E-08   0.998100E-09
  1839   0.338496E+03  -0.119339E+02  -0.183055E-08  -0.119339E+02   0.584629E+01   0.494784E-08  -0.183055E-08   0.494784E-08   0.996362E-09
  1840   0.337699E+03  -0.116539E+02   0.443403E-09  -0.116539E+02   0.583213E+01   0.389413E-08   0.443403E-09   0.389413E-08   0.994627E-09
  1841   0.336883E+03  -0.113758E+02   0.274072E-08  -0.113758E+02   0.582074E+01   0.284496E-08   0.274072E-08   0.284496E-08   0.992895E-09
  1842   0.336050E+03  -0.110999E+02   0.506099E-08  -0.110999E+02   0.581067E+01   0.180042E-08   0.506099E-08   0.180042E-08   0.991166E-09
  1843   0.335197E+03  -0.108263E+02   0.740382E-08  -0.108263E+02   0.580195E+01   0.760618E-09   0.740382E-08   0.760618E-09   0.989440E-09
  1844   0.334333E+03  -0.105548E+02   0.976880E-08  -0.105548E+02   0.579536E+01  -0.274354E-09   0.976880E-08  -0.274354E-09   0.987717E-09
  1845   0.333472E+03  -0.102858E+02   0.121555E-07  -0.102858E+02   0.579018E+01  -0.130439E-08   0.121555E-07  -0.130439E-08   0.985998E-09
  1846   0.332569E+03  -0.100191E+02   0.145636E-07  -0.100191E+02   0.578720E+01  -0.232940E-08   0.145636E-07  -0.232940E-08   0.984281E-09
  1847   0.331661E+03  -0.975507E+01   0.169927E-07  -0.975507E+01   0.578571E+01  -0.334928E-08   0.169927E-07  -0.334928E-08   0.982567E-09
  1848   0.330732E+03  -0.949343E+01   0.194422E-07  -0.949343E+01   0.578574E+01  -0.436392E-08   0.194422E-07  -0.436392E-08   0.980856E-09
  1849   0.329791E+03  -0.923443E+01   0.219120E-07  -0.923443E+01   0.578732E+01  -0.537324E-08   0.219120E-07  -0.537324E-08   0.979148E-09
  1850   0.328836E+03  -0.897809E+01   0.244014E-07  -0.897809E+01   0.579049E+01  -0.637712E-08   0.244014E-07  -0.637712E-08   0.977443E-09
  1851   0.327845E+03  -0.872450E+01   0.269103E-07  -0.872450E+01   0.579601E+01  -0.737549E-08   0.269103E-07  -0.737549E-08   0.975741E-09
  1852   0.326870E+03  -0.847378E+01   0.294381E-07  -0.847378E+01   0.580390E+01  -0.836828E-08   0.294381E-07  -0.836828E-08   0.974042E-09
  1853   0.325859E+03  -0.822589E+01   0.319845E-07  -0.822589E+01   0.581192E+01  -0.935544E-08   0.319845E-07  -0.935544E-08   0.972346E-09
  1854   0.324843E+03  -0.798110E+01   0.345493E-07  -0.798110E+01   0.582157E+01  -0.103369E-07   0.345493E-07  -0.103369E-07   0.970652E-09
  1855   0.323813E+03  -0.773932E+01   0.371319E-07  -0.773932E+01   0.583210E+01  -0.113127E-07   0.371319E-07  -0.113127E-07   0.968962E-09
  1856   0.322777E+03  -0.750059E+01   0.397322E-07  -0.750059E+01   0.584500E+01  -0.122827E-07   0.397322E-07  -0.122827E-07   0.967275E-09
  1857   0.321721E+03  -0.726518E+01   0.423497E-07  -0.726518E+01   0.586027E+01  -0.132469E-07   0.423497E-07  -0.132469E-07   0.965590E-09
  1858   0.320652E+03  -0.703306E+01   0.449841E-07  -0.703306E+01   0.587568E+01  -0.142052E-07   0.449841E-07  -0.142052E-07   0.963909E-09
  1859   0.319577E+03  -0.680442E+01   0.476350E-07  -0.680442E+01   0.589347E+01  -0.151576E-07   0.476350E-07  -0.151576E-07   0.962230E-09
  1860   0.318482E+03  -0.657909E+01   0.503021E-07  -0.657909E+01   0.591141E+01  -0.161041E-07   0.503021E-07  -0.161041E-07   0.960555E-09
  1861   0.317390E+03  -0.635741E+01   0.529850E-07  -0.635741E+01   0.593172E+01  -0.170445E-07   0.529850E-07  -0.170445E-07   0.958882E-09
  1862   0.316284E+03  -0.613920E+01   0.556834E-07  -0.613920E+01   0.595293E+01  -0.179789E-07   0.556834E-07  -0.179789E-07   0.957212E-09
  1863   0.315152E+03  -0.592459E+01   0.583970E-07  -0.592459E+01   0.597577E+01  -0.189072E-07   0.583970E-07  -0.189072E-07   0.955545E-09
  1864   0.314030E+03  -0.571377E+01   0.611253E-07  -0.571377E+01   0.600099E+01  -0.198293E-07   0.611253E-07  -0.198293E-07   0.953881E-09
  1865   0.312888E+03  -0.550671E+01   0.638680E-07  -0.550671E+01   0.602637E+01  -0.207453E-07   0.638680E-07  -0.207453E-07   0.952219E-09
  1866   0.311748E+03  -0.530352E+01   0.666248E-07  -0.530352E+01   0.605265E+01  -0.216549E-07   0.666248E-07  -0.216549E-07   0.950561E-09
  1867   0.310582E+03  -0.510405E+01   0.693953E-07  -0.510405E+01   0.608057E+01  -0.225583E-07   0.693953E-07  -0.225583E-07   0.948905E-09
  1868   0.309419E+03  -0.490869E+01   0.721792E-07  -0.490869E+01   0.610940E+01  -0.234554E-07   0.721792E-07  -0.234554E-07   0.947253E-09
  1869   0.308252E+03  -0.471720E+01   0.749762E-07  -0.471720E+01   0.613912E+01  -0.243461E-07   0.749762E-07  -0.243461E-07   0.945603E-09
  1870   0.307072E+03  -0.452993E+01   0.777857E-07  -0.452993E+01   0.617050E+01  -0.252303E-07   0.777857E-07  -0.252303E-07   0.943956E-09
  1871   0.305882E+03  -0.434662E+01   0.806077E-07  -0.434662E+01   0.620352E+01  -0.261081E-07   0.806077E-07  -0.261081E-07   0.942312E-09
  1872   0.304694E+03  -0.416762E+01   0.834415E-07  -0.416762E+01   0.623671E+01  -0.269793E-07   0.834415E-07  -0.269793E-07   0.940670E-09
  1873   0.303496E+03  -0.399274E+01   0.862870E-07  -0.399274E+01   0.627155E+01  -0.278439E-07   0.862870E-07  -0.278439E-07   0.939032E-09
  1874   0.302294E+03  -0.382219E+01   0.891438E-07  -0.382219E+01   0.630655E+01  -0.287019E-07   0.891438E-07  -0.287019E-07   0.937396E-09
  1875   0.301088E+03  -0.365593E+01   0.920114E-07  -0.365593E+01   0.634322E+01  -0.295533E-07   0.920114E-07  -0.295533E-07   0.935763E-09
  1876   0.299871E+03  -0.349394E+01   0.948896E-07  -0.349394E+01   0.638079E+01  -0.303979E-07   0.948896E-07  -0.303979E-07   0.934133E-09
  1877   0.298650E+03  -0.333641E+01   0.977781E-07  -0.333641E+01   0.641928E+01  -0.312357E-07   0.977781E-07  -0.312357E-07   0.932506E-09
  1878   0.297419E+03  -0.318331E+01   0.100676E-06  -0.318331E+01   0.645795E+01  -0.320667E-07   0.100676E-06  -0.320667E-07   0.930881E-09
  1879   0.296192E+03  -0.303455E+01   0.103584E-06  -0.303455E+01   0.649753E+01  -0.328909E-07   0.103584E-06  -0.328909E-07   0.929260E-09
  1880   0.294962E+03  -0.289045E+01   0.106501E-06  -0.289045E+01   0.653803E+01  -0.337081E-07   0.106501E-06  -0.337081E-07   0.927641E-09
  1881   0.293729E+03  -0.275078E+01   0.109427E-06  -0.275078E+01   0.657945E+01  -0.345184E-07   0.109427E-06  -0.345184E-07   0.926025E-09
  1882   0.292485E+03  -0.261566E+01   0.112361E-06  -0.261566E+01   0.662254E+01  -0.353217E-07   0.112361E-06  -0.353217E-07   0.924411E-09
  1883   0.291246E+03  -0.248519E+01   0.115303E-06  -0.248519E+01   0.666507E+01  -0.361179E-07   0.115303E-06  -0.361179E-07   0.922801E-09
  1884   0.290005E+03  -0.235936E+01   0.118253E-06  -0.235936E+01   0.671001E+01  -0.369070E-07   0.118253E-06  -0.369070E-07   0.921193E-09
  1885   0.288760E+03  -0.223829E+01   0.121211E-06  -0.223829E+01   0.675439E+01  -0.376890E-07   0.121211E-06  -0.376890E-07   0.919588E-09
  1886   0.287506E+03  -0.212179E+01   0.124175E-06  -0.212179E+01   0.680043E+01  -0.384637E-07   0.124175E-06  -0.384637E-07   0.917986E-09
  1887   0.286250E+03  -0.201022E+01   0.127147E-06  -0.201022E+01   0.684667E+01  -0.392313E-07   0.127147E-06  -0.392313E-07   0.916386E-09
  1888   0.285006E+03  -0.190332E+01   0.130124E-06  -0.190332E+01   0.689310E+01  -0.399915E-07   0.130124E-06  -0.399915E-07   0.914789E-09
  1889   0.283746E+03  -0.180128E+01   0.133108E-06  -0.180128E+01   0.694045E+01  -0.407443E-07   0.133108E-06  -0.407443E-07   0.913195E-09
  1890   0.282490E+03  -0.170415E+01   0.136097E-06  -0.170415E+01   0.698875E+01  -0.414898E-07   0.136097E-06  -0.414898E-07   0.911604E-09
  1891   0.281240E+03  -0.161176E+01   0.139091E-06  -0.161176E+01   0.703797E+01  -0.422279E-07   0.139091E-06  -0.422279E-07   0.910015E-09
  1892   0.279981E+03  -0.152444E+01   0.142091E-06  -0.152444E+01   0.708740E+01  -0.429584E-07   0.142091E-06  -0.429584E-07   0.908429E-09
  1893   0.278721E+03  -0.144188E+01   0.145095E-06  -0.144188E+01   0.713776E+01  -0.436814E-07   0.145095E-06  -0.436814E-07   0.906846E-09
  1894   0.277466E+03  -0.136418E+01   0.148103E-06  -0.136418E+01   0.718831E+01  -0.443969E-07   0.148103E-06  -0.443969E-07   0.905266E-09
  1895   0.276202E+03  -0.129156E+01   0.151115E-06  -0.129156E+01   0.723981E+01  -0.451047E-07   0.151115E-06  -0.451047E-07   0.903688E-09
  1896   0.274944E+03  -0.122397E+01   0.154131E-06  -0.122397E+01   0.729226E+01  -0.458048E-07   0.154131E-06  -0.458048E-07   0.902113E-09
  1897   0.273693E+03  -0.116139E+01   0.157150E-06  -0.116139E+01   0.734416E+01  -0.464972E-07   0.157150E-06  -0.464972E-07   0.900541E-09
  1898   0.272433E+03  -0.110402E+01   0.160171E-06  -0.110402E+01   0.739701E+01  -0.471819E-07   0.160171E-06  -0.471819E-07   0.898971E-09
  1899   0.271179E+03  -0.105160E+01   0.163196E-06  -0.105160E+01   0.745080E+01  -0.478587E-07   0.163196E-06  -0.478587E-07   0.897404E-09
  1900   0.269917E+03  -0.100441E+01   0.166222E-06  -0.100441E+01   0.750406E+01  -0.485276E-07   0.166222E-06  -0.485276E-07   0.895840E-09
  1901   0.268661E+03  -0.962469E+00   0.169250E-06  -0.962469E+00   0.755826E+01  -0.491886E-07   0.169250E-06  -0.491886E-07   0.894278E-09
  1902   0.267413E+03  -0.925546E+00   0.172279E-06  -0.925546E+00   0.761265E+01  -0.498417E-07   0.172279E-06  -0.498417E-07   0.892719E-09
  1903   0.266157E+03  -0.893388E+00   0.175309E-06  -0.893388E+00   0.766719E+01  -0.504869E-07   0.175309E-06  -0.504869E-07   0.891163E-09
  1904   0.264923E+03  -0.865743E+00   0.178340E-06  -0.865743E+00   0.772334E+01  -0.511240E-07   0.178340E-06  -0.511240E-07   0.889609E-09
  1905   0.263661E+03  -0.843845E+00   0.181371E-06  -0.843845E+00   0.777885E+01  -0.517532E-07   0.181371E-06  -0.517532E-07   0.888058E-09
  1906   0.262414E+03  -0.826995E+00   0.184401E-06  -0.826995E+00   0.783444E+01  -0.523743E-07   0.184401E-06  -0.523743E-07   0.886509E-09
