#    L    TT             EE             BB             TE             PP             TP             EP          
  1379   0.642842E+03   0.275340E+02   0.000000E+00  -0.535539E+02   0.217734E-08   0.174033E-05  -0.280492E-06
  1380   0.643974E+03   0.274013E+02   0.000000E+00  -0.540234E+02   0.217349E-08   0.174676E-05  -0.279327E-06
  1381   0.645154E+03   0.272674E+02   0.000000E+00  -0.544802E+02   0.216964E-08   0.175308E-05  -0.278137E-06
  1382   0.646232E+03   0.271306E+02   0.000000E+00  -0.549247E+02   0.216580E-08   0.175930E-05  -0.276924E-06
  1383   0.647507E+03   0.269911E+02   0.000000E+00  -0.553582E+02   0.216197E-08   0.176540E-05  -0.275685E-06
  1384   0.648681E+03   0.268494E+02   0.000000E+00  -0.557790E+02   0.215814E-08   0.177140E-05  -0.274423E-06
  1385   0.649903E+03   0.267048E+02   0.000000E+00  -0.561876E+02   0.215433E-08   0.177727E-05  -0.273136E-06
  1386   0.651173E+03   0.265581E+02   0.000000E+00  -0.565837E+02   0.215052E-08   0.178304E-05  -0.271826E-06
  1387   0.652418E+03   0.264091E+02   0.000000E+00  -0.569671E+02   0.214672E-08   0.178868E-05  -0.270492E-06
  1388   0.653860E+03   0.262571E+02   0.000000E+00  -0.573382E+02   0.214292E-08   0.179420E-05  -0.269134E-06
  1389   0.655203E+03   0.261029E+02   0.000000E+00  -0.576953E+02   0.213914E-08   0.179960E-05  -0.267753E-06
  1390   0.656521E+03   0.259471E+02   0.000000E+00  -0.580412E+02   0.213536E-08   0.180487E-05  -0.266349E-06
  1391   0.657963E+03   0.257889E+02   0.000000E+00  -0.583734E+02   0.213159E-08   0.181001E-05  -0.264921E-06
  1392   0.659381E+03   0.256283E+02   0.000000E+00  -0.586923E+02   0.212782E-08   0.181502E-05  -0.263471E-06
  1393   0.660850E+03   0.254660E+02   0.000000E+00  -0.589978E+02   0.212407E-08   0.181990E-05  -0.261998E-06
  1394   0.662294E+03   0.253013E+02   0.000000E+00  -0.592910E+02   0.212032E-08   0.182464E-05  -0.260502E-06
  1395   0.663790E+03   0.251341E+02   0.000000E+00  -0.595695E+02   0.211658E-08   0.182925E-05  -0.258984E-06
  1396   0.665336E+03   0.249658E+02   0.000000E+00  -0.598360E+02   0.211284E-08   0.183371E-05  -0.257443E-06
  1397   0.666860E+03   0.247950E+02   0.000000E+00  -0.600880E+02   0.210912E-08   0.183804E-05  -0.255880E-06
  1398   0.668361E+03   0.246216E+02   0.000000E+00  -0.603261E+02   0.210540E-08   0.184221E-05  -0.254295E-06
  1399   0.669914E+03   0.244478E+02   0.000000E+00  -0.605507E+02   0.210169E-08   0.184625E-05  -0.252688E-06
  1400   0.671519E+03   0.242713E+02   0.000000E+00  -0.607615E+02   0.209798E-08   0.185013E-05  -0.251060E-06
  1401   0.673103E+03   0.240921E+02   0.000000E+00  -0.609583E+02   0.209428E-08   0.185386E-05  -0.249410E-06
  1402   0.674738E+03   0.239125E+02   0.000000E+00  -0.611418E+02   0.209059E-08   0.185744E-05  -0.247739E-06
  1403   0.676350E+03   0.237310E+02   0.000000E+00  -0.613108E+02   0.208691E-08   0.186087E-05  -0.246046E-06
  1404   0.677938E+03   0.235483E+02   0.000000E+00  -0.614660E+02   0.208324E-08   0.186416E-05  -0.244334E-06
  1405   0.679650E+03   0.233631E+02   0.000000E+00  -0.616072E+02   0.207957E-08   0.186730E-05  -0.242601E-06
  1406   0.681263E+03   0.231776E+02   0.000000E+00  -0.617355E+02   0.207591E-08   0.187030E-05  -0.240848E-06
  1407   0.682850E+03   0.229903E+02   0.000000E+00  -0.618495E+02   0.207225E-08   0.187315E-05  -0.239075E-06
  1408   0.684634E+03   0.228012E+02   0.000000E+00  -0.619495E+02   0.206861E-08   0.187586E-05  -0.237283E-06
  1409   0.686242E+03   0.226119E+02   0.000000E+00  -0.620354E+02   0.206497E-08   0.187844E-05  -0.235473E-06
  1410   0.687970E+03   0.224209E+02   0.000000E+00  -0.621085E+02   0.206133E-08   0.188088E-05  -0.233643E-06
  1411   0.689671E+03   0.222289E+02   0.000000E+00  -0.621671E+02   0.205771E-08   0.188318E-05  -0.231796E-06
  1412   0.691342E+03   0.220369E+02   0.000000E+00  -0.622118E+02   0.205409E-08   0.188535E-05  -0.229930E-06
  1413   0.692909E+03   0.218439E+02   0.000000E+00  -0.622429E+02   0.205048E-08   0.188738E-05  -0.228047E-06
  1414   0.694595E+03   0.216502E+02   0.000000E+00  -0.622598E+02   0.204688E-08   0.188929E-05  -0.226146E-06
  1415   0.696250E+03   0.214556E+02   0.000000E+00  -0.622635E+02   0.204328E-08   0.189106E-05  -0.224229E-06
  1416   0.697947E+03   0.212610E+02   0.000000E+00  -0.622539E+02   0.203969E-08   0.189271E-05  -0.222295E-06
  1417   0.699537E+03   0.210649E+02   0.000000E+00  -0.622316E+02   0.203611E-08   0.189423E-05  -0.220344E-06
  1418   0.701169E+03   0.208688E+02   0.000000E+00  -0.621941E+02   0.203253E-08   0.189562E-05  -0.218378E-06
  1419   0.702767E+03   0.206728E+02   0.000000E+00  -0.621442E+02   0.202896E-08   0.189690E-05  -0.216396E-06
  1420   0.704405E+03   0.204769E+02   0.000000E+00  -0.620809E+02   0.202540E-08   0.189805E-05  -0.214398E-06
  1421   0.706008E+03   0.202804E+02   0.000000E+00  -0.620041E+02   0.202184E-08   0.189908E-05  -0.212386E-06
  1422   0.707650E+03   0.200840E+02   0.000000E+00  -0.619143E+02   0.201829E-08   0.189999E-05  -0.210359E-06
  1423   0.709181E+03   0.198877E+02   0.000000E+00  -0.618112E+02   0.201475E-08   0.190078E-05  -0.208317E-06
  1424   0.710824E+03   0.196917E+02   0.000000E+00  -0.616948E+02   0.201122E-08   0.190146E-05  -0.206261E-06
  1425   0.712354E+03   0.194959E+02   0.000000E+00  -0.615654E+02   0.200769E-08   0.190203E-05  -0.204192E-06
  1426   0.713847E+03   0.193004E+02   0.000000E+00  -0.614230E+02   0.200417E-08   0.190249E-05  -0.202110E-06
  1427   0.715449E+03   0.191051E+02   0.000000E+00  -0.612673E+02   0.200066E-08   0.190283E-05  -0.200014E-06
  1428   0.716937E+03   0.189095E+02   0.000000E+00  -0.610996E+02   0.199715E-08   0.190306E-05  -0.197906E-06
  1429   0.718385E+03   0.187156E+02   0.000000E+00  -0.609174E+02   0.199365E-08   0.190319E-05  -0.195785E-06
  1430   0.719867E+03   0.185214E+02   0.000000E+00  -0.607244E+02   0.199015E-08   0.190321E-05  -0.193652E-06
  1431   0.721306E+03   0.183276E+02   0.000000E+00  -0.605172E+02   0.198667E-08   0.190313E-05  -0.191507E-06
  1432   0.722704E+03   0.181350E+02   0.000000E+00  -0.602980E+02   0.198319E-08   0.190295E-05  -0.189351E-06
  1433   0.724207E+03   0.179429E+02   0.000000E+00  -0.600658E+02   0.197971E-08   0.190266E-05  -0.187184E-06
  1434   0.725593E+03   0.177520E+02   0.000000E+00  -0.598211E+02   0.197625E-08   0.190227E-05  -0.185006E-06
  1435   0.726934E+03   0.175609E+02   0.000000E+00  -0.595646E+02   0.197279E-08   0.190179E-05  -0.182818E-06
  1436   0.728305E+03   0.173710E+02   0.000000E+00  -0.592966E+02   0.196933E-08   0.190121E-05  -0.180620E-06
  1437   0.729555E+03   0.171826E+02   0.000000E+00  -0.590148E+02   0.196589E-08   0.190054E-05  -0.178412E-06
  1438   0.730834E+03   0.169939E+02   0.000000E+00  -0.587227E+02   0.196245E-08   0.189977E-05  -0.176194E-06
  1439   0.732066E+03   0.168074E+02   0.000000E+00  -0.584164E+02   0.195901E-08   0.189891E-05  -0.173967E-06
  1440   0.733325E+03   0.166216E+02   0.000000E+00  -0.580994E+02   0.195558E-08   0.189796E-05  -0.171732E-06
  1441   0.734536E+03   0.164365E+02   0.000000E+00  -0.577715E+02   0.195216E-08   0.189692E-05  -0.169488E-06
  1442   0.735698E+03   0.162528E+02   0.000000E+00  -0.574310E+02   0.194875E-08   0.189580E-05  -0.167236E-06
  1443   0.736810E+03   0.160714E+02   0.000000E+00  -0.570777E+02   0.194534E-08   0.189459E-05  -0.164976E-06
  1444   0.737946E+03   0.158900E+02   0.000000E+00  -0.567136E+02   0.194194E-08   0.189330E-05  -0.162709E-06
  1445   0.738958E+03   0.157110E+02   0.000000E+00  -0.563386E+02   0.193855E-08   0.189192E-05  -0.160434E-06
  1446   0.740066E+03   0.155320E+02   0.000000E+00  -0.559509E+02   0.193516E-08   0.189046E-05  -0.158153E-06
  1447   0.740974E+03   0.153554E+02   0.000000E+00  -0.555503E+02   0.193178E-08   0.188893E-05  -0.155865E-06
  1448   0.741978E+03   0.151805E+02   0.000000E+00  -0.551412E+02   0.192840E-08   0.188732E-05  -0.153571E-06
  1449   0.742928E+03   0.150057E+02   0.000000E+00  -0.547195E+02   0.192503E-08   0.188563E-05  -0.151271E-06
  1450   0.743824E+03   0.148334E+02   0.000000E+00  -0.542866E+02   0.192167E-08   0.188387E-05  -0.148966E-06
  1451   0.744739E+03   0.146629E+02   0.000000E+00  -0.538438E+02   0.191831E-08   0.188203E-05  -0.146655E-06
  1452   0.745525E+03   0.144934E+02   0.000000E+00  -0.533910E+02   0.191496E-08   0.188012E-05  -0.144340E-06
  1453   0.746328E+03   0.143257E+02   0.000000E+00  -0.529261E+02   0.191162E-08   0.187814E-05  -0.142020E-06
  1454   0.747148E+03   0.141600E+02   0.000000E+00  -0.524506E+02   0.190828E-08   0.187609E-05  -0.139695E-06
  1455   0.747910E+03   0.139955E+02   0.000000E+00  -0.519659E+02   0.190495E-08   0.187396E-05  -0.137366E-06
  1456   0.748612E+03   0.138338E+02   0.000000E+00  -0.514729E+02   0.190163E-08   0.187176E-05  -0.135033E-06
  1457   0.749180E+03   0.136728E+02   0.000000E+00  -0.509692E+02   0.189831E-08   0.186948E-05  -0.132696E-06
  1458   0.749836E+03   0.135146E+02   0.000000E+00  -0.504564E+02   0.189500E-08   0.186713E-05  -0.130356E-06
  1459   0.750429E+03   0.133579E+02   0.000000E+00  -0.499339E+02   0.189169E-08   0.186471E-05  -0.128012E-06
  1460   0.750959E+03   0.132043E+02   0.000000E+00  -0.494037E+02   0.188839E-08   0.186220E-05  -0.125665E-06
  1461   0.751500E+03   0.130508E+02   0.000000E+00  -0.488660E+02   0.188510E-08   0.185963E-05  -0.123315E-06
  1462   0.751976E+03   0.129004E+02   0.000000E+00  -0.483201E+02   0.188181E-08   0.185698E-05  -0.120963E-06
  1463   0.752312E+03   0.127525E+02   0.000000E+00  -0.477658E+02   0.187853E-08   0.185425E-05  -0.118608E-06
  1464   0.752731E+03   0.126064E+02   0.000000E+00  -0.472041E+02   0.187526E-08   0.185144E-05  -0.116251E-06
  1465   0.753007E+03   0.124629E+02   0.000000E+00  -0.466356E+02   0.187199E-08   0.184856E-05  -0.113892E-06
  1466   0.753364E+03   0.123221E+02   0.000000E+00  -0.460596E+02   0.186873E-08   0.184561E-05  -0.111531E-06
  1467   0.753576E+03   0.121833E+02   0.000000E+00  -0.454776E+02   0.186547E-08   0.184257E-05  -0.109168E-06
  1468   0.753793E+03   0.120472E+02   0.000000E+00  -0.448890E+02   0.186222E-08   0.183946E-05  -0.106805E-06
  1469   0.754014E+03   0.119133E+02   0.000000E+00  -0.442944E+02   0.185898E-08   0.183627E-05  -0.104440E-06
  1470   0.754013E+03   0.117815E+02   0.000000E+00  -0.436931E+02   0.185574E-08   0.183301E-05  -0.102074E-06
  1471   0.754163E+03   0.116534E+02   0.000000E+00  -0.430875E+02   0.185251E-08   0.182966E-05  -0.997082E-07
  1472   0.754238E+03   0.115276E+02   0.000000E+00  -0.424759E+02   0.184928E-08   0.182624E-05  -0.973416E-07
  1473   0.754239E+03   0.114042E+02   0.000000E+00  -0.418600E+02   0.184606E-08   0.182274E-05  -0.949749E-07
  1474   0.754090E+03   0.112832E+02   0.000000E+00  -0.412382E+02   0.184285E-08   0.181915E-05  -0.926083E-07
  1475   0.754013E+03   0.111646E+02   0.000000E+00  -0.406120E+02   0.183964E-08   0.181549E-05  -0.902419E-07
  1476   0.753859E+03   0.110493E+02   0.000000E+00  -0.399822E+02   0.183644E-08   0.181175E-05  -0.878761E-07
  1477   0.753700E+03   0.109367E+02   0.000000E+00  -0.393474E+02   0.183324E-08   0.180794E-05  -0.855111E-07
  1478   0.753462E+03   0.108267E+02   0.000000E+00  -0.387090E+02   0.183005E-08   0.180404E-05  -0.831471E-07
  1479   0.753218E+03   0.107201E+02   0.000000E+00  -0.380673E+02   0.182687E-08   0.180006E-05  -0.807843E-07
  1480   0.752893E+03   0.106163E+02   0.000000E+00  -0.374219E+02   0.182369E-08   0.179600E-05  -0.784229E-07
  1481   0.752494E+03   0.105147E+02   0.000000E+00  -0.367731E+02   0.182052E-08   0.179186E-05  -0.760632E-07
  1482   0.752093E+03   0.104167E+02   0.000000E+00  -0.361213E+02   0.181735E-08   0.178763E-05  -0.737055E-07
  1483   0.751623E+03   0.103216E+02   0.000000E+00  -0.354668E+02   0.181419E-08   0.178333E-05  -0.713498E-07
  1484   0.751136E+03   0.102289E+02   0.000000E+00  -0.348096E+02   0.181104E-08   0.177894E-05  -0.689966E-07
  1485   0.750577E+03   0.101392E+02   0.000000E+00  -0.341501E+02   0.180789E-08   0.177448E-05  -0.666459E-07
  1486   0.749969E+03   0.100534E+02   0.000000E+00  -0.334882E+02   0.180475E-08   0.176993E-05  -0.642981E-07
  1487   0.749311E+03   0.996938E+01   0.000000E+00  -0.328244E+02   0.180161E-08   0.176530E-05  -0.619533E-07
  1488   0.748624E+03   0.988935E+01   0.000000E+00  -0.321586E+02   0.179848E-08   0.176058E-05  -0.596118E-07
  1489   0.747862E+03   0.981267E+01   0.000000E+00  -0.314914E+02   0.179536E-08   0.175578E-05  -0.572738E-07
  1490   0.747062E+03   0.973790E+01   0.000000E+00  -0.308225E+02   0.179224E-08   0.175090E-05  -0.549396E-07
  1491   0.746216E+03   0.966659E+01   0.000000E+00  -0.301526E+02   0.178912E-08   0.174594E-05  -0.526093E-07
  1492   0.745330E+03   0.959880E+01   0.000000E+00  -0.294814E+02   0.178602E-08   0.174089E-05  -0.502832E-07
  1493   0.744387E+03   0.953311E+01   0.000000E+00  -0.288094E+02   0.178291E-08   0.173576E-05  -0.479616E-07
  1494   0.743396E+03   0.947107E+01   0.000000E+00  -0.281366E+02   0.177982E-08   0.173054E-05  -0.456446E-07
  1495   0.742362E+03   0.941274E+01   0.000000E+00  -0.274632E+02   0.177673E-08   0.172524E-05  -0.433325E-07
  1496   0.741276E+03   0.935743E+01   0.000000E+00  -0.267893E+02   0.177364E-08   0.171985E-05  -0.410255E-07
  1497   0.740139E+03   0.930447E+01   0.000000E+00  -0.261151E+02   0.177056E-08   0.171438E-05  -0.387238E-07
  1498   0.738964E+03   0.925541E+01   0.000000E+00  -0.254408E+02   0.176749E-08   0.170882E-05  -0.364278E-07
  1499   0.737735E+03   0.920881E+01   0.000000E+00  -0.247664E+02   0.176442E-08   0.170318E-05  -0.341375E-07
  1500   0.736458E+03   0.916623E+01   0.000000E+00  -0.240922E+02   0.176136E-08   0.169745E-05  -0.318532E-07
  1501   0.735134E+03   0.912624E+01   0.000000E+00  -0.234181E+02   0.175830E-08   0.169163E-05  -0.295753E-07
  1502   0.733761E+03   0.908962E+01   0.000000E+00  -0.227447E+02   0.175525E-08   0.168573E-05  -0.273037E-07
  1503   0.732346E+03   0.905641E+01   0.000000E+00  -0.220722E+02   0.175221E-08   0.167975E-05  -0.250388E-07
  1504   0.730882E+03   0.902590E+01   0.000000E+00  -0.214007E+02   0.174917E-08   0.167368E-05  -0.227806E-07
  1505   0.729369E+03   0.899887E+01   0.000000E+00  -0.207307E+02   0.174613E-08   0.166753E-05  -0.205294E-07
  1506   0.727813E+03   0.897462E+01   0.000000E+00  -0.200623E+02   0.174311E-08   0.166131E-05  -0.182854E-07
  1507   0.726214E+03   0.895392E+01   0.000000E+00  -0.193959E+02   0.174008E-08   0.165501E-05  -0.160487E-07
  1508   0.724572E+03   0.893608E+01   0.000000E+00  -0.187319E+02   0.173707E-08   0.164863E-05  -0.138195E-07
  1509   0.722880E+03   0.892037E+01   0.000000E+00  -0.180705E+02   0.173405E-08   0.164218E-05  -0.115980E-07
  1510   0.721158E+03   0.890907E+01   0.000000E+00  -0.174121E+02   0.173105E-08   0.163565E-05  -0.938434E-08
  1511   0.719377E+03   0.889999E+01   0.000000E+00  -0.167561E+02   0.172805E-08   0.162905E-05  -0.717873E-08
  1512   0.717559E+03   0.889390E+01   0.000000E+00  -0.161050E+02   0.172505E-08   0.162238E-05  -0.498134E-08
  1513   0.715696E+03   0.889084E+01   0.000000E+00  -0.154560E+02   0.172206E-08   0.161565E-05  -0.279234E-08
  1514   0.713803E+03   0.889159E+01   0.000000E+00  -0.148116E+02   0.171908E-08   0.160885E-05  -0.611915E-09
  1515   0.711886E+03   0.889471E+01   0.000000E+00  -0.141704E+02   0.171610E-08   0.160198E-05   0.155976E-08
  1516   0.709909E+03   0.890022E+01   0.000000E+00  -0.135348E+02   0.171312E-08   0.159504E-05   0.372250E-08
  1517   0.707900E+03   0.890891E+01   0.000000E+00  -0.129029E+02   0.171016E-08   0.158805E-05   0.587614E-08
  1518   0.705852E+03   0.892081E+01   0.000000E+00  -0.122748E+02   0.170719E-08   0.158099E-05   0.802049E-08
  1519   0.703764E+03   0.893448E+01   0.000000E+00  -0.116537E+02   0.170424E-08   0.157387E-05   0.101554E-07
  1520   0.701652E+03   0.895143E+01   0.000000E+00  -0.110367E+02   0.170128E-08   0.156670E-05   0.122806E-07
  1521   0.699492E+03   0.897171E+01   0.000000E+00  -0.104249E+02   0.169834E-08   0.155947E-05   0.143960E-07
  1522   0.697291E+03   0.899386E+01   0.000000E+00  -0.981921E+01   0.169540E-08   0.155218E-05   0.165015E-07
  1523   0.695064E+03   0.901866E+01   0.000000E+00  -0.921902E+01   0.169246E-08   0.154484E-05   0.185967E-07
  1524   0.692796E+03   0.904690E+01   0.000000E+00  -0.862529E+01   0.168953E-08   0.153745E-05   0.206816E-07
  1525   0.690494E+03   0.907786E+01   0.000000E+00  -0.803747E+01   0.168660E-08   0.153001E-05   0.227560E-07
  1526   0.688165E+03   0.911085E+01   0.000000E+00  -0.745575E+01   0.168368E-08   0.152252E-05   0.248197E-07
  1527   0.685801E+03   0.914589E+01   0.000000E+00  -0.688182E+01   0.168077E-08   0.151498E-05   0.268724E-07
  1528   0.683402E+03   0.918450E+01   0.000000E+00  -0.631363E+01   0.167786E-08   0.150739E-05   0.289141E-07
  1529   0.680974E+03   0.922525E+01   0.000000E+00  -0.575213E+01   0.167496E-08   0.149976E-05   0.309446E-07
  1530   0.678519E+03   0.926817E+01   0.000000E+00  -0.519825E+01   0.167206E-08   0.149208E-05   0.329636E-07
  1531   0.676027E+03   0.931403E+01   0.000000E+00  -0.465218E+01   0.166917E-08   0.148437E-05   0.349711E-07
  1532   0.673513E+03   0.936287E+01   0.000000E+00  -0.411263E+01   0.166628E-08   0.147661E-05   0.369667E-07
  1533   0.670962E+03   0.941325E+01   0.000000E+00  -0.357980E+01   0.166339E-08   0.146881E-05   0.389504E-07
  1534   0.668389E+03   0.946668E+01   0.000000E+00  -0.305684E+01   0.166052E-08   0.146098E-05   0.409220E-07
  1535   0.665786E+03   0.952246E+01   0.000000E+00  -0.254025E+01   0.165764E-08   0.145311E-05   0.428813E-07
  1536   0.663153E+03   0.957988E+01   0.000000E+00  -0.203243E+01   0.165478E-08   0.144521E-05   0.448280E-07
  1537   0.660503E+03   0.964047E+01   0.000000E+00  -0.153284E+01   0.165192E-08   0.143727E-05   0.467621E-07
  1538   0.657830E+03   0.970352E+01   0.000000E+00  -0.104093E+01   0.164906E-08   0.142930E-05   0.486834E-07
  1539   0.655095E+03   0.976757E+01   0.000000E+00  -0.557638E+00   0.164621E-08   0.142131E-05   0.505916E-07
  1540   0.652358E+03   0.983416E+01   0.000000E+00  -0.824123E-01   0.164336E-08   0.141328E-05   0.524866E-07
  1541   0.649597E+03   0.990405E+01   0.000000E+00   0.383068E+00   0.164052E-08   0.140523E-05   0.543683E-07
  1542   0.646810E+03   0.997581E+01   0.000000E+00   0.840839E+00   0.163768E-08   0.139715E-05   0.562364E-07
  1543   0.643990E+03   0.100487E+02   0.000000E+00   0.128848E+01   0.163485E-08   0.138904E-05   0.580907E-07
  1544   0.641152E+03   0.101251E+02   0.000000E+00   0.172802E+01   0.163203E-08   0.138092E-05   0.599311E-07
  1545   0.638296E+03   0.102026E+02   0.000000E+00   0.215853E+01   0.162921E-08   0.137277E-05   0.617575E-07
  1546   0.635405E+03   0.102822E+02   0.000000E+00   0.257907E+01   0.162639E-08   0.136461E-05   0.635696E-07
  1547   0.632495E+03   0.103646E+02   0.000000E+00   0.299094E+01   0.162358E-08   0.135642E-05   0.653672E-07
  1548   0.629572E+03   0.104490E+02   0.000000E+00   0.339319E+01   0.162077E-08   0.134822E-05   0.671502E-07
  1549   0.626622E+03   0.105348E+02   0.000000E+00   0.378638E+01   0.161797E-08   0.134000E-05   0.689184E-07
  1550   0.623659E+03   0.106228E+02   0.000000E+00   0.416957E+01   0.161518E-08   0.133177E-05   0.706716E-07
  1551   0.620661E+03   0.107129E+02   0.000000E+00   0.454257E+01   0.161239E-08   0.132353E-05   0.724097E-07
  1552   0.617657E+03   0.108045E+02   0.000000E+00   0.490669E+01   0.160960E-08   0.131528E-05   0.741325E-07
  1553   0.614626E+03   0.108990E+02   0.000000E+00   0.526173E+01   0.160682E-08   0.130701E-05   0.758402E-07
  1554   0.611582E+03   0.109956E+02   0.000000E+00   0.560604E+01   0.160404E-08   0.129874E-05   0.775324E-07
