#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   560   0.254531E+04  -0.675100E+01   0.315090E-05  -0.675100E+01   0.719050E+01   0.279164E-06   0.315090E-05   0.279164E-06   0.128733E-07
   561   0.254311E+04  -0.548352E+01   0.316954E-05  -0.548352E+01   0.727689E+01   0.266664E-06   0.316954E-05   0.266664E-06   0.128351E-07
   562   0.254088E+04  -0.422532E+01   0.318666E-05  -0.422532E+01   0.736877E+01   0.254149E-06   0.318666E-05   0.254149E-06   0.127971E-07
   563   0.253839E+04  -0.297508E+01   0.320233E-05  -0.297508E+01   0.746470E+01   0.241618E-06   0.320233E-05   0.241618E-06   0.127592E-07
   564   0.253572E+04  -0.173816E+01   0.321662E-05  -0.173816E+01   0.756693E+01   0.229069E-06   0.321662E-05   0.229069E-06   0.127214E-07
   565   0.253280E+04  -0.511003E+00   0.322961E-05  -0.511003E+00   0.767254E+01   0.216501E-06   0.322961E-05   0.216501E-06   0.126838E-07
   566   0.252970E+04   0.703272E+00   0.324136E-05   0.703272E+00   0.778381E+01   0.203912E-06   0.324136E-05   0.203912E-06   0.126464E-07
   567   0.252641E+04   0.190525E+01   0.325196E-05   0.190525E+01   0.789929E+01   0.191301E-06   0.325196E-05   0.191301E-06   0.126091E-07
   568   0.252293E+04   0.309328E+01   0.326146E-05   0.309328E+01   0.802051E+01   0.178665E-06   0.326146E-05   0.178665E-06   0.125720E-07
   569   0.251920E+04   0.426945E+01   0.326994E-05   0.426945E+01   0.814677E+01   0.166004E-06   0.326994E-05   0.166004E-06   0.125350E-07
   570   0.251534E+04   0.542838E+01   0.327748E-05   0.542838E+01   0.827736E+01   0.153316E-06   0.327748E-05   0.153316E-06   0.124981E-07
   571   0.251122E+04   0.657217E+01   0.328414E-05   0.657217E+01   0.841308E+01   0.140599E-06   0.328414E-05   0.140599E-06   0.124615E-07
   572   0.250691E+04   0.770065E+01   0.329000E-05   0.770065E+01   0.855322E+01   0.127852E-06   0.329000E-05   0.127852E-06   0.124249E-07
   573   0.250248E+04   0.881143E+01   0.329513E-05   0.881143E+01   0.869783E+01   0.115074E-06   0.329513E-05   0.115074E-06   0.123885E-07
   574   0.249786E+04   0.990585E+01   0.329960E-05   0.990585E+01   0.884769E+01   0.102261E-06   0.329960E-05   0.102261E-06   0.123523E-07
   575   0.249304E+04   0.109815E+02   0.330348E-05   0.109815E+02   0.900135E+01   0.894142E-07   0.330348E-05   0.894142E-07   0.123162E-07
   576   0.248809E+04   0.120398E+02   0.330685E-05   0.120398E+02   0.916035E+01   0.765306E-07   0.330685E-05   0.765306E-07   0.122802E-07
   577   0.248287E+04   0.130789E+02   0.330977E-05   0.130789E+02   0.932399E+01   0.636089E-07   0.330977E-05   0.636089E-07   0.122444E-07
   578   0.247752E+04   0.140982E+02   0.331232E-05   0.140982E+02   0.949156E+01   0.506477E-07   0.331232E-05   0.506477E-07   0.122088E-07
   579   0.247205E+04   0.150980E+02   0.331457E-05   0.150980E+02   0.966459E+01   0.376454E-07   0.331457E-05   0.376454E-07   0.121733E-07
   580   0.246644E+04   0.160761E+02   0.331659E-05   0.160761E+02   0.984165E+01   0.246003E-07   0.331659E-05   0.246003E-07   0.121379E-07
   581   0.246048E+04   0.170345E+02   0.331845E-05   0.170345E+02   0.100228E+02   0.115110E-07   0.331845E-05   0.115110E-07   0.121027E-07
   582   0.245446E+04   0.179708E+02   0.332023E-05   0.179708E+02   0.102087E+02  -0.162415E-08   0.332023E-05  -0.162415E-08   0.120676E-07
   583   0.244830E+04   0.188842E+02   0.332200E-05   0.188842E+02   0.103988E+02  -0.148067E-07   0.332200E-05  -0.148067E-07   0.120327E-07
   584   0.244201E+04   0.197759E+02   0.332382E-05   0.197759E+02   0.105931E+02  -0.280381E-07   0.332382E-05  -0.280381E-07   0.119979E-07
   585   0.243558E+04   0.206443E+02   0.332578E-05   0.206443E+02   0.107917E+02  -0.413200E-07   0.332578E-05  -0.413200E-07   0.119632E-07
   586   0.242893E+04   0.214893E+02   0.332794E-05   0.214893E+02   0.109937E+02  -0.546540E-07   0.332794E-05  -0.546540E-07   0.119287E-07
   587   0.242222E+04   0.223107E+02   0.333037E-05   0.223107E+02   0.112009E+02  -0.680415E-07   0.333037E-05  -0.680415E-07   0.118943E-07
   588   0.241529E+04   0.231069E+02   0.333314E-05   0.231069E+02   0.114116E+02  -0.814842E-07   0.333314E-05  -0.814842E-07   0.118601E-07
   589   0.240822E+04   0.238791E+02   0.333634E-05   0.238791E+02   0.116267E+02  -0.949837E-07   0.333634E-05  -0.949837E-07   0.118260E-07
   590   0.240101E+04   0.246265E+02   0.334002E-05   0.246265E+02   0.118448E+02  -0.108541E-06   0.334002E-05  -0.108541E-06   0.117920E-07
   591   0.239371E+04   0.253483E+02   0.334427E-05   0.253483E+02   0.120682E+02  -0.122159E-06   0.334427E-05  -0.122159E-06   0.117582E-07
   592   0.238628E+04   0.260434E+02   0.334915E-05   0.260434E+02   0.122938E+02  -0.135838E-06   0.334915E-05  -0.135838E-06   0.117245E-07
   593   0.237869E+04   0.267140E+02   0.335473E-05   0.267140E+02   0.125248E+02  -0.149580E-06   0.335473E-05  -0.149580E-06   0.116909E-07
   594   0.237087E+04   0.273569E+02   0.336109E-05   0.273569E+02   0.127588E+02  -0.163386E-06   0.336109E-05  -0.163386E-06   0.116575E-07
   595   0.236298E+04   0.279742E+02   0.336830E-05   0.279742E+02   0.129953E+02  -0.177258E-06   0.336830E-05  -0.177258E-06   0.116242E-07
   596   0.235508E+04   0.285636E+02   0.337642E-05   0.285636E+02   0.132373E+02  -0.191199E-06   0.337642E-05  -0.191199E-06   0.115910E-07
   597   0.234702E+04   0.291263E+02   0.338554E-05   0.291263E+02   0.134803E+02  -0.205208E-06   0.338554E-05  -0.205208E-06   0.115580E-07
   598   0.233903E+04   0.296615E+02   0.339573E-05   0.296615E+02   0.137280E+02  -0.219288E-06   0.339573E-05  -0.219288E-06   0.115251E-07
   599   0.233080E+04   0.301697E+02   0.340705E-05   0.301697E+02   0.139791E+02  -0.233440E-06   0.340705E-05  -0.233440E-06   0.114923E-07
   600   0.232241E+04   0.306493E+02   0.341957E-05   0.306493E+02   0.142336E+02  -0.247666E-06   0.341957E-05  -0.247666E-06   0.114597E-07
   601   0.231394E+04   0.311008E+02   0.343336E-05   0.311008E+02   0.144915E+02  -0.261966E-06   0.343336E-05  -0.261966E-06   0.114272E-07
   602   0.230537E+04   0.315233E+02   0.344842E-05   0.315233E+02   0.147514E+02  -0.276336E-06   0.344842E-05  -0.276336E-06   0.113948E-07
   603   0.229665E+04   0.319187E+02   0.346471E-05   0.319187E+02   0.150154E+02  -0.290771E-06   0.346471E-05  -0.290771E-06   0.113626E-07
   604   0.228799E+04   0.322844E+02   0.348223E-05   0.322844E+02   0.152814E+02  -0.305264E-06   0.348223E-05  -0.305264E-06   0.113304E-07
   605   0.227916E+04   0.326208E+02   0.350096E-05   0.326208E+02   0.155502E+02  -0.319811E-06   0.350096E-05  -0.319811E-06   0.112984E-07
   606   0.227033E+04   0.329276E+02   0.352088E-05   0.329276E+02   0.158216E+02  -0.334405E-06   0.352088E-05  -0.334405E-06   0.112666E-07
   607   0.226118E+04   0.332046E+02   0.354197E-05   0.332046E+02   0.160958E+02  -0.349042E-06   0.354197E-05  -0.349042E-06   0.112348E-07
   608   0.225217E+04   0.334513E+02   0.356422E-05   0.334513E+02   0.163727E+02  -0.363715E-06   0.356422E-05  -0.363715E-06   0.112032E-07
   609   0.224315E+04   0.336676E+02   0.358760E-05   0.336676E+02   0.166510E+02  -0.378420E-06   0.358760E-05  -0.378420E-06   0.111717E-07
   610   0.223397E+04   0.338530E+02   0.361210E-05   0.338530E+02   0.169312E+02  -0.393150E-06   0.361210E-05  -0.393150E-06   0.111404E-07
   611   0.222478E+04   0.340081E+02   0.363770E-05   0.340081E+02   0.172142E+02  -0.407900E-06   0.363770E-05  -0.407900E-06   0.111091E-07
   612   0.221559E+04   0.341333E+02   0.366439E-05   0.341333E+02   0.175000E+02  -0.422665E-06   0.366439E-05  -0.422665E-06   0.110780E-07
   613   0.220623E+04   0.342259E+02   0.369214E-05   0.342259E+02   0.177848E+02  -0.437439E-06   0.369214E-05  -0.437439E-06   0.110470E-07
   614   0.219694E+04   0.342872E+02   0.372094E-05   0.342872E+02   0.180733E+02  -0.452217E-06   0.372094E-05  -0.452217E-06   0.110161E-07
   615   0.218756E+04   0.343177E+02   0.375077E-05   0.343177E+02   0.183622E+02  -0.466992E-06   0.375077E-05  -0.466992E-06   0.109854E-07
   616   0.217818E+04   0.343169E+02   0.378161E-05   0.343169E+02   0.186540E+02  -0.481760E-06   0.378161E-05  -0.481760E-06   0.109548E-07
   617   0.216886E+04   0.342847E+02   0.381344E-05   0.342847E+02   0.189472E+02  -0.496515E-06   0.381344E-05  -0.496515E-06   0.109243E-07
   618   0.215946E+04   0.342199E+02   0.384625E-05   0.342199E+02   0.192417E+02  -0.511252E-06   0.384625E-05  -0.511252E-06   0.108939E-07
   619   0.214998E+04   0.341252E+02   0.388002E-05   0.341252E+02   0.195383E+02  -0.525964E-06   0.388002E-05  -0.525964E-06   0.108636E-07
   620   0.214064E+04   0.339980E+02   0.391473E-05   0.339980E+02   0.198340E+02  -0.540647E-06   0.391473E-05  -0.540647E-06   0.108335E-07
   621   0.213114E+04   0.338389E+02   0.395037E-05   0.338389E+02   0.201319E+02  -0.555294E-06   0.395037E-05  -0.555294E-06   0.108034E-07
   622   0.212171E+04   0.336474E+02   0.398690E-05   0.336474E+02   0.204304E+02  -0.569901E-06   0.398690E-05  -0.569901E-06   0.107735E-07
   623   0.211235E+04   0.334256E+02   0.402433E-05   0.334256E+02   0.207288E+02  -0.584462E-06   0.402433E-05  -0.584462E-06   0.107437E-07
   624   0.210291E+04   0.331716E+02   0.406262E-05   0.331716E+02   0.210279E+02  -0.598971E-06   0.406262E-05  -0.598971E-06   0.107140E-07
   625   0.209347E+04   0.328850E+02   0.410177E-05   0.328850E+02   0.213276E+02  -0.613422E-06   0.410177E-05  -0.613422E-06   0.106845E-07
   626   0.208409E+04   0.325671E+02   0.414175E-05   0.325671E+02   0.216281E+02  -0.627811E-06   0.414175E-05  -0.627811E-06   0.106550E-07
   627   0.207479E+04   0.322176E+02   0.418255E-05   0.322176E+02   0.219284E+02  -0.642132E-06   0.418255E-05  -0.642132E-06   0.106257E-07
   628   0.206548E+04   0.318362E+02   0.422414E-05   0.318362E+02   0.222288E+02  -0.656379E-06   0.422414E-05  -0.656379E-06   0.105965E-07
   629   0.205624E+04   0.314232E+02   0.426652E-05   0.314232E+02   0.225291E+02  -0.670546E-06   0.426652E-05  -0.670546E-06   0.105674E-07
   630   0.204692E+04   0.309776E+02   0.430966E-05   0.309776E+02   0.228293E+02  -0.684629E-06   0.430966E-05  -0.684629E-06   0.105384E-07
   631   0.203768E+04   0.305021E+02   0.435354E-05   0.305021E+02   0.231296E+02  -0.698621E-06   0.435354E-05  -0.698621E-06   0.105095E-07
   632   0.202858E+04   0.299942E+02   0.439815E-05   0.299942E+02   0.234291E+02  -0.712517E-06   0.439815E-05  -0.712517E-06   0.104808E-07
   633   0.201940E+04   0.294558E+02   0.444347E-05   0.294558E+02   0.237293E+02  -0.726312E-06   0.444347E-05  -0.726312E-06   0.104521E-07
   634   0.201037E+04   0.288865E+02   0.448948E-05   0.288865E+02   0.240273E+02  -0.739999E-06   0.448948E-05  -0.739999E-06   0.104236E-07
   635   0.200141E+04   0.282864E+02   0.453616E-05   0.282864E+02   0.243261E+02  -0.753574E-06   0.453616E-05  -0.753574E-06   0.103952E-07
   636   0.199238E+04   0.276559E+02   0.458350E-05   0.276559E+02   0.246249E+02  -0.767032E-06   0.458350E-05  -0.767032E-06   0.103669E-07
   637   0.198349E+04   0.269940E+02   0.463148E-05   0.269940E+02   0.249208E+02  -0.780365E-06   0.463148E-05  -0.780365E-06   0.103387E-07
   638   0.197468E+04   0.263027E+02   0.468008E-05   0.263027E+02   0.252174E+02  -0.793569E-06   0.468008E-05  -0.793569E-06   0.103106E-07
   639   0.196594E+04   0.255806E+02   0.472928E-05   0.255806E+02   0.255119E+02  -0.806639E-06   0.472928E-05  -0.806639E-06   0.102826E-07
   640   0.195728E+04   0.248290E+02   0.477907E-05   0.248290E+02   0.258064E+02  -0.819569E-06   0.477907E-05  -0.819569E-06   0.102547E-07
   641   0.194869E+04   0.240476E+02   0.482942E-05   0.240476E+02   0.260996E+02  -0.832353E-06   0.482942E-05  -0.832353E-06   0.102269E-07
   642   0.194010E+04   0.232368E+02   0.488032E-05   0.232368E+02   0.263905E+02  -0.844985E-06   0.488032E-05  -0.844985E-06   0.101993E-07
   643   0.193166E+04   0.223969E+02   0.493175E-05   0.223969E+02   0.266816E+02  -0.857461E-06   0.493175E-05  -0.857461E-06   0.101717E-07
   644   0.192337E+04   0.215281E+02   0.498370E-05   0.215281E+02   0.269691E+02  -0.869775E-06   0.498370E-05  -0.869775E-06   0.101443E-07
   645   0.191509E+04   0.206305E+02   0.503614E-05   0.206305E+02   0.272559E+02  -0.881921E-06   0.503614E-05  -0.881921E-06   0.101169E-07
   646   0.190688E+04   0.197044E+02   0.508906E-05   0.197044E+02   0.275413E+02  -0.893893E-06   0.508906E-05  -0.893893E-06   0.100897E-07
   647   0.189889E+04   0.187496E+02   0.514244E-05   0.187496E+02   0.278247E+02  -0.905687E-06   0.514244E-05  -0.905687E-06   0.100625E-07
   648   0.189084E+04   0.177678E+02   0.519626E-05   0.177678E+02   0.281067E+02  -0.917296E-06   0.519626E-05  -0.917296E-06   0.100355E-07
   649   0.188301E+04   0.167579E+02   0.525050E-05   0.167579E+02   0.283859E+02  -0.928716E-06   0.525050E-05  -0.928716E-06   0.100086E-07
   650   0.187526E+04   0.157212E+02   0.530516E-05   0.157212E+02   0.286630E+02  -0.939940E-06   0.530516E-05  -0.939940E-06   0.998176E-08
   651   0.186758E+04   0.146572E+02   0.536020E-05   0.146572E+02   0.289395E+02  -0.950963E-06   0.536020E-05  -0.950963E-06   0.995504E-08
   652   0.185999E+04   0.135666E+02   0.541560E-05   0.135666E+02   0.292131E+02  -0.961784E-06   0.541560E-05  -0.961784E-06   0.992842E-08
   653   0.185263E+04   0.124508E+02   0.547135E-05   0.124508E+02   0.294831E+02  -0.972399E-06   0.547135E-05  -0.972399E-06   0.990191E-08
   654   0.184528E+04   0.113103E+02   0.552743E-05   0.113103E+02   0.297517E+02  -0.982806E-06   0.552743E-05  -0.982806E-06   0.987549E-08
   655   0.183801E+04   0.101442E+02   0.558380E-05   0.101442E+02   0.300180E+02  -0.993004E-06   0.558380E-05  -0.993004E-06   0.984917E-08
   656   0.183098E+04   0.895391E+01   0.564046E-05   0.895391E+01   0.302813E+02  -0.100299E-05   0.564046E-05  -0.100299E-05   0.982296E-08
   657   0.182404E+04   0.774074E+01   0.569737E-05   0.774074E+01   0.305416E+02  -0.101276E-05   0.569737E-05  -0.101276E-05   0.979684E-08
   658   0.181712E+04   0.650381E+01   0.575452E-05   0.650381E+01   0.307995E+02  -0.102232E-05   0.575452E-05  -0.102232E-05   0.977083E-08
   659   0.181051E+04   0.524447E+01   0.581188E-05   0.524447E+01   0.310542E+02  -0.103165E-05   0.581188E-05  -0.103165E-05   0.974491E-08
   660   0.180400E+04   0.396331E+01   0.586943E-05   0.396331E+01   0.313050E+02  -0.104077E-05   0.586943E-05  -0.104077E-05   0.971909E-08
   661   0.179759E+04   0.266168E+01   0.592715E-05   0.266168E+01   0.315526E+02  -0.104966E-05   0.592715E-05  -0.104966E-05   0.969337E-08
   662   0.179135E+04   0.133795E+01   0.598502E-05   0.133795E+01   0.317976E+02  -0.105833E-05   0.598502E-05  -0.105833E-05   0.966775E-08
   663   0.178521E+04  -0.654395E-02   0.604301E-05  -0.654395E-02   0.320393E+02  -0.106677E-05   0.604301E-05  -0.106677E-05   0.964222E-08
   664   0.177925E+04  -0.136971E+01   0.610111E-05  -0.136971E+01   0.322762E+02  -0.107499E-05   0.610111E-05  -0.107499E-05   0.961679E-08
   665   0.177339E+04  -0.275242E+01   0.615929E-05  -0.275242E+01   0.325097E+02  -0.108297E-05   0.615929E-05  -0.108297E-05   0.959146E-08
   666   0.176771E+04  -0.415336E+01   0.621753E-05  -0.415336E+01   0.327397E+02  -0.109071E-05   0.621753E-05  -0.109071E-05   0.956622E-08
   667   0.176222E+04  -0.557265E+01   0.627581E-05  -0.557265E+01   0.329656E+02  -0.109822E-05   0.627581E-05  -0.109822E-05   0.954108E-08
   668   0.175676E+04  -0.700970E+01   0.633410E-05  -0.700970E+01   0.331878E+02  -0.110549E-05   0.633410E-05  -0.110549E-05   0.951603E-08
   669   0.175164E+04  -0.846316E+01   0.639239E-05  -0.846316E+01   0.334058E+02  -0.111253E-05   0.639239E-05  -0.111253E-05   0.949108E-08
   670   0.174655E+04  -0.993169E+01   0.645065E-05  -0.993169E+01   0.336194E+02  -0.111932E-05   0.645065E-05  -0.111932E-05   0.946622E-08
   671   0.174173E+04  -0.114169E+02   0.650886E-05  -0.114169E+02   0.338301E+02  -0.112586E-05   0.650886E-05  -0.112586E-05   0.944146E-08
   672   0.173696E+04  -0.129175E+02   0.656700E-05  -0.129175E+02   0.340349E+02  -0.113216E-05   0.656700E-05  -0.113216E-05   0.941678E-08
   673   0.173245E+04  -0.144314E+02   0.662505E-05  -0.144314E+02   0.342367E+02  -0.113821E-05   0.662505E-05  -0.113821E-05   0.939220E-08
   674   0.172807E+04  -0.159594E+02   0.668298E-05  -0.159594E+02   0.344332E+02  -0.114400E-05   0.668298E-05  -0.114400E-05   0.936772E-08
   675   0.172388E+04  -0.175010E+02   0.674077E-05  -0.175010E+02   0.346252E+02  -0.114955E-05   0.674077E-05  -0.114955E-05   0.934332E-08
   676   0.171982E+04  -0.190540E+02   0.679840E-05  -0.190540E+02   0.348125E+02  -0.115484E-05   0.679840E-05  -0.115484E-05   0.931902E-08
   677   0.171596E+04  -0.206194E+02   0.685585E-05  -0.206194E+02   0.349952E+02  -0.115987E-05   0.685585E-05  -0.115987E-05   0.929480E-08
   678   0.171230E+04  -0.221966E+02   0.691310E-05  -0.221966E+02   0.351725E+02  -0.116464E-05   0.691310E-05  -0.116464E-05   0.927068E-08
   679   0.170878E+04  -0.237841E+02   0.697013E-05  -0.237841E+02   0.353457E+02  -0.116915E-05   0.697013E-05  -0.116915E-05   0.924665E-08
   680   0.170554E+04  -0.253823E+02   0.702690E-05  -0.253823E+02   0.355142E+02  -0.117339E-05   0.702690E-05  -0.117339E-05   0.922271E-08
   681   0.170243E+04  -0.269888E+02   0.708341E-05  -0.269888E+02   0.356772E+02  -0.117737E-05   0.708341E-05  -0.117737E-05   0.919885E-08
   682   0.169945E+04  -0.286055E+02   0.713963E-05  -0.286055E+02   0.358345E+02  -0.118107E-05   0.713963E-05  -0.118107E-05   0.917509E-08
   683   0.169677E+04  -0.302317E+02   0.719553E-05  -0.302317E+02   0.359884E+02  -0.118451E-05   0.719553E-05  -0.118451E-05   0.915141E-08
   684   0.169415E+04  -0.318653E+02   0.725110E-05  -0.318653E+02   0.361351E+02  -0.118768E-05   0.725110E-05  -0.118768E-05   0.912782E-08
   685   0.169168E+04  -0.335065E+02   0.730632E-05  -0.335065E+02   0.362776E+02  -0.119056E-05   0.730632E-05  -0.119056E-05   0.910432E-08
   686   0.168942E+04  -0.351464E+02   0.736115E-05  -0.351464E+02   0.364143E+02  -0.119318E-05   0.736115E-05  -0.119318E-05   0.908091E-08
   687   0.168746E+04  -0.367964E+02   0.741559E-05  -0.367964E+02   0.365467E+02  -0.119551E-05   0.741559E-05  -0.119551E-05   0.905758E-08
   688   0.168557E+04  -0.384544E+02   0.746960E-05  -0.384544E+02   0.366725E+02  -0.119756E-05   0.746960E-05  -0.119756E-05   0.903433E-08
   689   0.168390E+04  -0.401131E+02   0.752317E-05  -0.401131E+02   0.367931E+02  -0.119932E-05   0.752317E-05  -0.119932E-05   0.901118E-08
   690   0.168239E+04  -0.417801E+02   0.757627E-05  -0.417801E+02   0.369093E+02  -0.120080E-05   0.757627E-05  -0.120080E-05   0.898811E-08
   691   0.168110E+04  -0.434480E+02   0.762888E-05  -0.434480E+02   0.370180E+02  -0.120199E-05   0.762888E-05  -0.120199E-05   0.896512E-08
   692   0.167997E+04  -0.451171E+02   0.768099E-05  -0.451171E+02   0.371229E+02  -0.120289E-05   0.768099E-05  -0.120289E-05   0.894222E-08
   693   0.167908E+04  -0.467948E+02   0.773256E-05  -0.467948E+02   0.372218E+02  -0.120350E-05   0.773256E-05  -0.120350E-05   0.891940E-08
   694   0.167826E+04  -0.484666E+02   0.778358E-05  -0.484666E+02   0.373145E+02  -0.120381E-05   0.778358E-05  -0.120381E-05   0.889666E-08
