#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1790   0.356806E+03  -0.259120E+02  -0.655914E-07  -0.259120E+02   0.854972E+01   0.600689E-07  -0.655914E-07   0.600689E-07   0.108368E-08
  1791   0.356869E+03  -0.256721E+02  -0.649696E-07  -0.256721E+02   0.845629E+01   0.589152E-07  -0.649696E-07   0.589152E-07   0.108180E-08
  1792   0.356915E+03  -0.254276E+02  -0.643063E-07  -0.254276E+02   0.836431E+01   0.577612E-07  -0.643063E-07   0.577612E-07   0.107992E-08
  1793   0.356930E+03  -0.251800E+02  -0.636017E-07  -0.251800E+02   0.827376E+01   0.566069E-07  -0.636017E-07   0.566069E-07   0.107804E-08
  1794   0.356942E+03  -0.249292E+02  -0.628560E-07  -0.249292E+02   0.818459E+01   0.554524E-07  -0.628560E-07   0.554524E-07   0.107616E-08
  1795   0.356937E+03  -0.246751E+02  -0.620695E-07  -0.246751E+02   0.809708E+01   0.542978E-07  -0.620695E-07   0.542978E-07   0.107429E-08
  1796   0.356884E+03  -0.244171E+02  -0.612424E-07  -0.244171E+02   0.801096E+01   0.531432E-07  -0.612424E-07   0.531432E-07   0.107242E-08
  1797   0.356849E+03  -0.241565E+02  -0.603749E-07  -0.241565E+02   0.792626E+01   0.519887E-07  -0.603749E-07   0.519887E-07   0.107055E-08
  1798   0.356780E+03  -0.238918E+02  -0.594673E-07  -0.238918E+02   0.784310E+01   0.508345E-07  -0.594673E-07   0.508345E-07   0.106869E-08
  1799   0.356692E+03  -0.236244E+02  -0.585198E-07  -0.236244E+02   0.776160E+01   0.496806E-07  -0.585198E-07   0.496806E-07   0.106683E-08
  1800   0.356590E+03  -0.233544E+02  -0.575327E-07  -0.233544E+02   0.768165E+01   0.485271E-07  -0.575327E-07   0.485271E-07   0.106498E-08
  1801   0.356476E+03  -0.230807E+02  -0.565062E-07  -0.230807E+02   0.760319E+01   0.473742E-07  -0.565062E-07   0.473742E-07   0.106312E-08
  1802   0.356348E+03  -0.228045E+02  -0.554406E-07  -0.228045E+02   0.752628E+01   0.462220E-07  -0.554406E-07   0.462220E-07   0.106127E-08
  1803   0.356191E+03  -0.225261E+02  -0.543364E-07  -0.225261E+02   0.745102E+01   0.450705E-07  -0.543364E-07   0.450705E-07   0.105943E-08
  1804   0.356005E+03  -0.222441E+02  -0.531940E-07  -0.222441E+02   0.737729E+01   0.439198E-07  -0.531940E-07   0.439198E-07   0.105758E-08
  1805   0.355804E+03  -0.219602E+02  -0.520138E-07  -0.219602E+02   0.730528E+01   0.427701E-07  -0.520138E-07   0.427701E-07   0.105574E-08
  1806   0.355597E+03  -0.216741E+02  -0.507962E-07  -0.216741E+02   0.723494E+01   0.416215E-07  -0.507962E-07   0.416215E-07   0.105391E-08
  1807   0.355359E+03  -0.213860E+02  -0.495415E-07  -0.213860E+02   0.716623E+01   0.404740E-07  -0.495415E-07   0.404740E-07   0.105207E-08
  1808   0.355106E+03  -0.210959E+02  -0.482502E-07  -0.210959E+02   0.709897E+01   0.393277E-07  -0.482502E-07   0.393277E-07   0.105024E-08
  1809   0.354837E+03  -0.208041E+02  -0.469227E-07  -0.208041E+02   0.703326E+01   0.381828E-07  -0.469227E-07   0.381828E-07   0.104842E-08
  1810   0.354552E+03  -0.205108E+02  -0.455594E-07  -0.205108E+02   0.696936E+01   0.370393E-07  -0.455594E-07   0.370393E-07   0.104659E-08
  1811   0.354235E+03  -0.202160E+02  -0.441607E-07  -0.202160E+02   0.690707E+01   0.358974E-07  -0.441607E-07   0.358974E-07   0.104477E-08
  1812   0.353910E+03  -0.199200E+02  -0.427269E-07  -0.199200E+02   0.684652E+01   0.347572E-07  -0.427269E-07   0.347572E-07   0.104295E-08
  1813   0.353568E+03  -0.196229E+02  -0.412586E-07  -0.196229E+02   0.678757E+01   0.336187E-07  -0.412586E-07   0.336187E-07   0.104114E-08
  1814   0.353201E+03  -0.193248E+02  -0.397560E-07  -0.193248E+02   0.673027E+01   0.324820E-07  -0.397560E-07   0.324820E-07   0.103933E-08
  1815   0.352823E+03  -0.190259E+02  -0.382196E-07  -0.190259E+02   0.667465E+01   0.313473E-07  -0.382196E-07   0.313473E-07   0.103752E-08
  1816   0.352428E+03  -0.187264E+02  -0.366499E-07  -0.187264E+02   0.662066E+01   0.302146E-07  -0.366499E-07   0.302146E-07   0.103572E-08
  1817   0.352007E+03  -0.184262E+02  -0.350471E-07  -0.184262E+02   0.656835E+01   0.290841E-07  -0.350471E-07   0.290841E-07   0.103392E-08
  1818   0.351568E+03  -0.181256E+02  -0.334116E-07  -0.181256E+02   0.651774E+01   0.279558E-07  -0.334116E-07   0.279558E-07   0.103212E-08
  1819   0.351095E+03  -0.178248E+02  -0.317440E-07  -0.178248E+02   0.646894E+01   0.268298E-07  -0.317440E-07   0.268298E-07   0.103032E-08
  1820   0.350626E+03  -0.175238E+02  -0.300446E-07  -0.175238E+02   0.642162E+01   0.257063E-07  -0.300446E-07   0.257063E-07   0.102853E-08
  1821   0.350144E+03  -0.172228E+02  -0.283138E-07  -0.172228E+02   0.637610E+01   0.245854E-07  -0.283138E-07   0.245854E-07   0.102674E-08
  1822   0.349635E+03  -0.169220E+02  -0.265519E-07  -0.169220E+02   0.633220E+01   0.234671E-07  -0.265519E-07   0.234671E-07   0.102495E-08
  1823   0.349136E+03  -0.166213E+02  -0.247595E-07  -0.166213E+02   0.629009E+01   0.223515E-07  -0.247595E-07   0.223515E-07   0.102317E-08
  1824   0.348594E+03  -0.163210E+02  -0.229369E-07  -0.163210E+02   0.624937E+01   0.212388E-07  -0.229369E-07   0.212388E-07   0.102139E-08
  1825   0.348039E+03  -0.160212E+02  -0.210844E-07  -0.160212E+02   0.621029E+01   0.201290E-07  -0.210844E-07   0.201290E-07   0.101962E-08
  1826   0.347463E+03  -0.157220E+02  -0.192026E-07  -0.157220E+02   0.617370E+01   0.190222E-07  -0.192026E-07   0.190222E-07   0.101784E-08
  1827   0.346881E+03  -0.154234E+02  -0.172917E-07  -0.154234E+02   0.613845E+01   0.179186E-07  -0.172917E-07   0.179186E-07   0.101607E-08
  1828   0.346270E+03  -0.151257E+02  -0.153523E-07  -0.151257E+02   0.610479E+01   0.168182E-07  -0.153523E-07   0.168182E-07   0.101430E-08
  1829   0.345644E+03  -0.148289E+02  -0.133846E-07  -0.148289E+02   0.607202E+01   0.157212E-07  -0.133846E-07   0.157212E-07   0.101254E-08
  1830   0.345004E+03  -0.145331E+02  -0.113892E-07  -0.145331E+02   0.604239E+01   0.146276E-07  -0.113892E-07   0.146276E-07   0.101078E-08
  1831   0.344348E+03  -0.142385E+02  -0.936632E-08  -0.142385E+02   0.601371E+01   0.135376E-07  -0.936632E-08   0.135376E-07   0.100902E-08
  1832   0.343670E+03  -0.139451E+02  -0.731648E-08  -0.139451E+02   0.598676E+01   0.124512E-07  -0.731648E-08   0.124512E-07   0.100727E-08
  1833   0.342983E+03  -0.136529E+02  -0.524004E-08  -0.136529E+02   0.596157E+01   0.113685E-07  -0.524004E-08   0.113685E-07   0.100551E-08
  1834   0.342281E+03  -0.133624E+02  -0.313740E-08  -0.133624E+02   0.593743E+01   0.102896E-07  -0.313740E-08   0.102896E-07   0.100377E-08
  1835   0.341555E+03  -0.130731E+02  -0.100897E-08  -0.130731E+02   0.591586E+01   0.921474E-08  -0.100897E-08   0.921474E-08   0.100202E-08
  1836   0.340812E+03  -0.127857E+02   0.114485E-08  -0.127857E+02   0.589689E+01   0.814387E-08   0.114485E-08   0.814387E-08   0.100028E-08
  1837   0.340060E+03  -0.124999E+02   0.332367E-08  -0.124999E+02   0.587759E+01   0.707714E-08   0.332367E-08   0.707714E-08   0.998537E-09
  1838   0.339290E+03  -0.122160E+02   0.552707E-08  -0.122160E+02   0.586096E+01   0.601465E-08   0.552707E-08   0.601465E-08   0.996800E-09
  1839   0.338496E+03  -0.119339E+02   0.775467E-08  -0.119339E+02   0.584629E+01   0.495649E-08   0.775467E-08   0.495649E-08   0.995066E-09
  1840   0.337699E+03  -0.116539E+02   0.100061E-07  -0.116539E+02   0.583213E+01   0.390276E-08   0.100061E-07   0.390276E-08   0.993336E-09
  1841   0.336883E+03  -0.113758E+02   0.122808E-07  -0.113758E+02   0.582074E+01   0.285357E-08   0.122808E-07   0.285357E-08   0.991608E-09
  1842   0.336050E+03  -0.110999E+02   0.145786E-07  -0.110999E+02   0.581067E+01   0.180902E-08   0.145786E-07   0.180902E-08   0.989883E-09
  1843   0.335197E+03  -0.108263E+02   0.168990E-07  -0.108263E+02   0.580195E+01   0.769193E-09   0.168990E-07   0.769193E-09   0.988161E-09
  1844   0.334333E+03  -0.105548E+02   0.192415E-07  -0.105548E+02   0.579536E+01  -0.265798E-09   0.192415E-07  -0.265798E-09   0.986443E-09
  1845   0.333472E+03  -0.102858E+02   0.216058E-07  -0.102858E+02   0.579018E+01  -0.129586E-08   0.216058E-07  -0.129586E-08   0.984727E-09
  1846   0.332569E+03  -0.100191E+02   0.239915E-07  -0.100191E+02   0.578720E+01  -0.232088E-08   0.239915E-07  -0.232088E-08   0.983014E-09
  1847   0.331661E+03  -0.975507E+01   0.263982E-07  -0.975507E+01   0.578571E+01  -0.334078E-08   0.263982E-07  -0.334078E-08   0.981304E-09
  1848   0.330732E+03  -0.949343E+01   0.288255E-07  -0.949343E+01   0.578574E+01  -0.435544E-08   0.288255E-07  -0.435544E-08   0.979597E-09
  1849   0.329791E+03  -0.923443E+01   0.312730E-07  -0.923443E+01   0.578732E+01  -0.536478E-08   0.312730E-07  -0.536478E-08   0.977894E-09
  1850   0.328836E+03  -0.897809E+01   0.337402E-07  -0.897809E+01   0.579049E+01  -0.636868E-08   0.337402E-07  -0.636868E-08   0.976193E-09
  1851   0.327845E+03  -0.872450E+01   0.362268E-07  -0.872450E+01   0.579601E+01  -0.736706E-08   0.362268E-07  -0.736706E-08   0.974495E-09
  1852   0.326870E+03  -0.847378E+01   0.387325E-07  -0.847378E+01   0.580390E+01  -0.835987E-08   0.387325E-07  -0.835987E-08   0.972800E-09
  1853   0.325859E+03  -0.822589E+01   0.412568E-07  -0.822589E+01   0.581192E+01  -0.934705E-08   0.412568E-07  -0.934705E-08   0.971107E-09
  1854   0.324843E+03  -0.798110E+01   0.437995E-07  -0.798110E+01   0.582157E+01  -0.103286E-07   0.437995E-07  -0.103286E-07   0.969418E-09
  1855   0.323813E+03  -0.773932E+01   0.463601E-07  -0.773932E+01   0.583210E+01  -0.113043E-07   0.463601E-07  -0.113043E-07   0.967732E-09
  1856   0.322777E+03  -0.750059E+01   0.489384E-07  -0.750059E+01   0.584500E+01  -0.122744E-07   0.489384E-07  -0.122744E-07   0.966048E-09
  1857   0.321721E+03  -0.726518E+01   0.515339E-07  -0.726518E+01   0.586027E+01  -0.132386E-07   0.515339E-07  -0.132386E-07   0.964368E-09
  1858   0.320652E+03  -0.703306E+01   0.541464E-07  -0.703306E+01   0.587568E+01  -0.141969E-07   0.541464E-07  -0.141969E-07   0.962690E-09
  1859   0.319577E+03  -0.680442E+01   0.567754E-07  -0.680442E+01   0.589347E+01  -0.151493E-07   0.567754E-07  -0.151493E-07   0.961016E-09
  1860   0.318482E+03  -0.657909E+01   0.594207E-07  -0.657909E+01   0.591141E+01  -0.160958E-07   0.594207E-07  -0.160958E-07   0.959344E-09
  1861   0.317390E+03  -0.635741E+01   0.620818E-07  -0.635741E+01   0.593172E+01  -0.170363E-07   0.620818E-07  -0.170363E-07   0.957675E-09
  1862   0.316284E+03  -0.613920E+01   0.647584E-07  -0.613920E+01   0.595293E+01  -0.179707E-07   0.647584E-07  -0.179707E-07   0.956009E-09
  1863   0.315152E+03  -0.592459E+01   0.674502E-07  -0.592459E+01   0.597577E+01  -0.188990E-07   0.674502E-07  -0.188990E-07   0.954346E-09
  1864   0.314030E+03  -0.571377E+01   0.701568E-07  -0.571377E+01   0.600099E+01  -0.198211E-07   0.701568E-07  -0.198211E-07   0.952686E-09
  1865   0.312888E+03  -0.550671E+01   0.728779E-07  -0.550671E+01   0.602637E+01  -0.207371E-07   0.728779E-07  -0.207371E-07   0.951028E-09
  1866   0.311748E+03  -0.530352E+01   0.756130E-07  -0.530352E+01   0.605265E+01  -0.216468E-07   0.756130E-07  -0.216468E-07   0.949374E-09
  1867   0.310582E+03  -0.510405E+01   0.783620E-07  -0.510405E+01   0.608057E+01  -0.225502E-07   0.783620E-07  -0.225502E-07   0.947722E-09
  1868   0.309419E+03  -0.490869E+01   0.811243E-07  -0.490869E+01   0.610940E+01  -0.234473E-07   0.811243E-07  -0.234473E-07   0.946073E-09
  1869   0.308252E+03  -0.471720E+01   0.838997E-07  -0.471720E+01   0.613912E+01  -0.243380E-07   0.838997E-07  -0.243380E-07   0.944427E-09
  1870   0.307072E+03  -0.452993E+01   0.866878E-07  -0.452993E+01   0.617050E+01  -0.252222E-07   0.866878E-07  -0.252222E-07   0.942784E-09
  1871   0.305882E+03  -0.434662E+01   0.894882E-07  -0.434662E+01   0.620352E+01  -0.261000E-07   0.894882E-07  -0.261000E-07   0.941143E-09
  1872   0.304694E+03  -0.416762E+01   0.923007E-07  -0.416762E+01   0.623671E+01  -0.269712E-07   0.923007E-07  -0.269712E-07   0.939506E-09
  1873   0.303496E+03  -0.399274E+01   0.951248E-07  -0.399274E+01   0.627155E+01  -0.278359E-07   0.951248E-07  -0.278359E-07   0.937871E-09
  1874   0.302294E+03  -0.382219E+01   0.979602E-07  -0.382219E+01   0.630655E+01  -0.286939E-07   0.979602E-07  -0.286939E-07   0.936239E-09
  1875   0.301088E+03  -0.365593E+01   0.100807E-06  -0.365593E+01   0.634322E+01  -0.295452E-07   0.100807E-06  -0.295452E-07   0.934610E-09
  1876   0.299871E+03  -0.349394E+01   0.103663E-06  -0.349394E+01   0.638079E+01  -0.303899E-07   0.103663E-06  -0.303899E-07   0.932984E-09
  1877   0.298650E+03  -0.333641E+01   0.106531E-06  -0.333641E+01   0.641928E+01  -0.312277E-07   0.106531E-06  -0.312277E-07   0.931360E-09
  1878   0.297419E+03  -0.318331E+01   0.109408E-06  -0.318331E+01   0.645795E+01  -0.320588E-07   0.109408E-06  -0.320588E-07   0.929740E-09
  1879   0.296192E+03  -0.303455E+01   0.112294E-06  -0.303455E+01   0.649753E+01  -0.328829E-07   0.112294E-06  -0.328829E-07   0.928122E-09
  1880   0.294962E+03  -0.289045E+01   0.115190E-06  -0.289045E+01   0.653803E+01  -0.337002E-07   0.115190E-06  -0.337002E-07   0.926507E-09
  1881   0.293729E+03  -0.275078E+01   0.118095E-06  -0.275078E+01   0.657945E+01  -0.345105E-07   0.118095E-06  -0.345105E-07   0.924894E-09
  1882   0.292485E+03  -0.261566E+01   0.121008E-06  -0.261566E+01   0.662254E+01  -0.353138E-07   0.121008E-06  -0.353138E-07   0.923285E-09
  1883   0.291246E+03  -0.248519E+01   0.123929E-06  -0.248519E+01   0.666507E+01  -0.361100E-07   0.123929E-06  -0.361100E-07   0.921678E-09
  1884   0.290005E+03  -0.235936E+01   0.126858E-06  -0.235936E+01   0.671001E+01  -0.368992E-07   0.126858E-06  -0.368992E-07   0.920074E-09
  1885   0.288760E+03  -0.223829E+01   0.129795E-06  -0.223829E+01   0.675439E+01  -0.376811E-07   0.129795E-06  -0.376811E-07   0.918472E-09
  1886   0.287506E+03  -0.212179E+01   0.132738E-06  -0.212179E+01   0.680043E+01  -0.384559E-07   0.132738E-06  -0.384559E-07   0.916874E-09
  1887   0.286250E+03  -0.201022E+01   0.135689E-06  -0.201022E+01   0.684667E+01  -0.392234E-07   0.135689E-06  -0.392234E-07   0.915278E-09
  1888   0.285006E+03  -0.190332E+01   0.138645E-06  -0.190332E+01   0.689310E+01  -0.399837E-07   0.138645E-06  -0.399837E-07   0.913685E-09
  1889   0.283746E+03  -0.180128E+01   0.141608E-06  -0.180128E+01   0.694045E+01  -0.407365E-07   0.141608E-06  -0.407365E-07   0.912094E-09
  1890   0.282490E+03  -0.170415E+01   0.144576E-06  -0.170415E+01   0.698875E+01  -0.414820E-07   0.144576E-06  -0.414820E-07   0.910507E-09
  1891   0.281240E+03  -0.161176E+01   0.147550E-06  -0.161176E+01   0.703797E+01  -0.422201E-07   0.147550E-06  -0.422201E-07   0.908922E-09
  1892   0.279981E+03  -0.152444E+01   0.150529E-06  -0.152444E+01   0.708740E+01  -0.429507E-07   0.150529E-06  -0.429507E-07   0.907339E-09
  1893   0.278721E+03  -0.144188E+01   0.153512E-06  -0.144188E+01   0.713776E+01  -0.436737E-07   0.153512E-06  -0.436737E-07   0.905760E-09
  1894   0.277466E+03  -0.136418E+01   0.156500E-06  -0.136418E+01   0.718831E+01  -0.443892E-07   0.156500E-06  -0.443892E-07   0.904183E-09
  1895   0.276202E+03  -0.129156E+01   0.159491E-06  -0.129156E+01   0.723981E+01  -0.450970E-07   0.159491E-06  -0.450970E-07   0.902609E-09
  1896   0.274944E+03  -0.122397E+01   0.162486E-06  -0.122397E+01   0.729226E+01  -0.457971E-07   0.162486E-06  -0.457971E-07   0.901037E-09
  1897   0.273693E+03  -0.116139E+01   0.165484E-06  -0.116139E+01   0.734416E+01  -0.464896E-07   0.165484E-06  -0.464896E-07   0.899468E-09
  1898   0.272433E+03  -0.110402E+01   0.168486E-06  -0.110402E+01   0.739701E+01  -0.471742E-07   0.168486E-06  -0.471742E-07   0.897902E-09
  1899   0.271179E+03  -0.105160E+01   0.171489E-06  -0.105160E+01   0.745080E+01  -0.478510E-07   0.171489E-06  -0.478510E-07   0.896339E-09
  1900   0.269917E+03  -0.100441E+01   0.174495E-06  -0.100441E+01   0.750406E+01  -0.485200E-07   0.174495E-06  -0.485200E-07   0.894778E-09
  1901   0.268661E+03  -0.962469E+00   0.177503E-06  -0.962469E+00   0.755826E+01  -0.491810E-07   0.177503E-06  -0.491810E-07   0.893220E-09
  1902   0.267413E+03  -0.925546E+00   0.180512E-06  -0.925546E+00   0.761265E+01  -0.498341E-07   0.180512E-06  -0.498341E-07   0.891664E-09
  1903   0.266157E+03  -0.893388E+00   0.183522E-06  -0.893388E+00   0.766719E+01  -0.504793E-07   0.183522E-06  -0.504793E-07   0.890112E-09
  1904   0.264923E+03  -0.865743E+00   0.186532E-06  -0.865743E+00   0.772334E+01  -0.511165E-07   0.186532E-06  -0.511165E-07   0.888561E-09
  1905   0.263661E+03  -0.843845E+00   0.189542E-06  -0.843845E+00   0.777885E+01  -0.517456E-07   0.189542E-06  -0.517456E-07   0.887014E-09
  1906   0.262414E+03  -0.826995E+00   0.192552E-06  -0.826995E+00   0.783444E+01  -0.523667E-07   0.192552E-06  -0.523667E-07   0.885469E-09
  1907   0.261177E+03  -0.813754E+00   0.195561E-06  -0.813754E+00   0.789155E+01  -0.529798E-07   0.195561E-06  -0.529798E-07   0.883927E-09
  1908   0.259940E+03  -0.806396E+00   0.198568E-06  -0.806396E+00   0.794795E+01  -0.535848E-07   0.198568E-06  -0.535848E-07   0.882387E-09
  1909   0.258699E+03  -0.802736E+00   0.201574E-06  -0.802736E+00   0.800434E+01  -0.541817E-07   0.201574E-06  -0.541817E-07   0.880850E-09
  1910   0.257467E+03  -0.804307E+00   0.204577E-06  -0.804307E+00   0.806218E+01  -0.547705E-07   0.204577E-06  -0.547705E-07   0.879315E-09
  1911   0.256246E+03  -0.811152E+00   0.207578E-06  -0.811152E+00   0.811922E+01  -0.553511E-07   0.207578E-06  -0.553511E-07   0.877784E-09
  1912   0.255028E+03  -0.821090E+00   0.210575E-06  -0.821090E+00   0.817617E+01  -0.559236E-07   0.210575E-06  -0.559236E-07   0.876254E-09
  1913   0.253821E+03  -0.835650E+00   0.213569E-06  -0.835650E+00   0.823302E+01  -0.564879E-07   0.213569E-06  -0.564879E-07   0.874728E-09
  1914   0.252610E+03  -0.854878E+00   0.216559E-06  -0.854878E+00   0.828972E+01  -0.570439E-07   0.216559E-06  -0.570439E-07   0.873204E-09
  1915   0.251411E+03  -0.878819E+00   0.219544E-06  -0.878819E+00   0.834700E+01  -0.575918E-07   0.219544E-06  -0.575918E-07   0.871682E-09
  1916   0.250209E+03  -0.906776E+00   0.222523E-06  -0.906776E+00   0.840408E+01  -0.581313E-07   0.222523E-06  -0.581313E-07   0.870163E-09
  1917   0.249027E+03  -0.939537E+00   0.225498E-06  -0.939537E+00   0.846020E+01  -0.586626E-07   0.225498E-06  -0.586626E-07   0.868647E-09
  1918   0.247843E+03  -0.976404E+00   0.228466E-06  -0.976404E+00   0.851757E+01  -0.591856E-07   0.228466E-06  -0.591856E-07   0.867133E-09
  1919   0.246671E+03  -0.101742E+01   0.231428E-06  -0.101742E+01   0.857391E+01  -0.597003E-07   0.231428E-06  -0.597003E-07   0.865622E-09
  1920   0.245507E+03  -0.106264E+01   0.234384E-06  -0.106264E+01   0.862996E+01  -0.602066E-07   0.234384E-06  -0.602066E-07   0.864113E-09
  1921   0.244341E+03  -0.111135E+01   0.237332E-06  -0.111135E+01   0.868642E+01  -0.607045E-07   0.237332E-06  -0.607045E-07   0.862607E-09
  1922   0.243196E+03  -0.116435E+01   0.240272E-06  -0.116435E+01   0.874179E+01  -0.611941E-07   0.240272E-06  -0.611941E-07   0.861104E-09
  1923   0.242052E+03  -0.122094E+01   0.243204E-06  -0.122094E+01   0.879752E+01  -0.616752E-07   0.243204E-06  -0.616752E-07   0.859603E-09
  1924   0.240907E+03  -0.128191E+01   0.246127E-06  -0.128191E+01   0.885284E+01  -0.621479E-07   0.246127E-06  -0.621479E-07   0.858105E-09
  1925   0.239793E+03  -0.134730E+01   0.249041E-06  -0.134730E+01   0.890699E+01  -0.626121E-07   0.249041E-06  -0.626121E-07   0.856609E-09
  1926   0.238672E+03  -0.141567E+01   0.251945E-06  -0.141567E+01   0.896216E+01  -0.630678E-07   0.251945E-06  -0.630678E-07   0.855115E-09
  1927   0.237552E+03  -0.148929E+01   0.254839E-06  -0.148929E+01   0.901685E+01  -0.635151E-07   0.254839E-06  -0.635151E-07   0.853624E-09
  1928   0.236463E+03  -0.156377E+01   0.257723E-06  -0.156377E+01   0.907102E+01  -0.639538E-07   0.257723E-06  -0.639538E-07   0.852136E-09
  1929   0.235369E+03  -0.164433E+01   0.260596E-06  -0.164433E+01   0.912465E+01  -0.643839E-07   0.260596E-06  -0.643839E-07   0.850650E-09
