#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1980   0.196464E+03  -0.937545E+01   0.423375E-06  -0.937545E+01   0.108438E+02  -0.747196E-07   0.423375E-06  -0.747196E-07   0.773988E-09
  1981   0.196047E+03  -0.956289E+01   0.425133E-06  -0.956289E+01   0.108517E+02  -0.747052E-07   0.425133E-06  -0.747052E-07   0.772642E-09
  1982   0.195648E+03  -0.975049E+01   0.426871E-06  -0.975049E+01   0.108585E+02  -0.746833E-07   0.426871E-06  -0.746833E-07   0.771299E-09
  1983   0.195267E+03  -0.993818E+01   0.428588E-06  -0.993818E+01   0.108639E+02  -0.746537E-07   0.428588E-06  -0.746537E-07   0.769957E-09
  1984   0.194898E+03  -0.101252E+02   0.430284E-06  -0.101252E+02   0.108687E+02  -0.746165E-07   0.430284E-06  -0.746165E-07   0.768618E-09
  1985   0.194547E+03  -0.103122E+02   0.431961E-06  -0.103122E+02   0.108715E+02  -0.745719E-07   0.431961E-06  -0.745719E-07   0.767281E-09
  1986   0.194200E+03  -0.104983E+02   0.433616E-06  -0.104983E+02   0.108736E+02  -0.745197E-07   0.433616E-06  -0.745197E-07   0.765946E-09
  1987   0.193865E+03  -0.106844E+02   0.435252E-06  -0.106844E+02   0.108750E+02  -0.744601E-07   0.435252E-06  -0.744601E-07   0.764613E-09
  1988   0.193550E+03  -0.108695E+02   0.436866E-06  -0.108695E+02   0.108750E+02  -0.743932E-07   0.436866E-06  -0.743932E-07   0.763283E-09
  1989   0.193247E+03  -0.110529E+02   0.438461E-06  -0.110529E+02   0.108743E+02  -0.743188E-07   0.438461E-06  -0.743188E-07   0.761954E-09
  1990   0.192965E+03  -0.112375E+02   0.440035E-06  -0.112375E+02   0.108720E+02  -0.742372E-07   0.440035E-06  -0.742372E-07   0.760628E-09
  1991   0.192680E+03  -0.114202E+02   0.441588E-06  -0.114202E+02   0.108675E+02  -0.741484E-07   0.441588E-06  -0.741484E-07   0.759304E-09
  1992   0.192408E+03  -0.116026E+02   0.443122E-06  -0.116026E+02   0.108630E+02  -0.740523E-07   0.443122E-06  -0.740523E-07   0.757982E-09
  1993   0.192158E+03  -0.117837E+02   0.444634E-06  -0.117837E+02   0.108576E+02  -0.739491E-07   0.444634E-06  -0.739491E-07   0.756662E-09
  1994   0.191921E+03  -0.119643E+02   0.446127E-06  -0.119643E+02   0.108499E+02  -0.738388E-07   0.446127E-06  -0.738388E-07   0.755345E-09
  1995   0.191706E+03  -0.121444E+02   0.447598E-06  -0.121444E+02   0.108412E+02  -0.737214E-07   0.447598E-06  -0.737214E-07   0.754029E-09
  1996   0.191490E+03  -0.123231E+02   0.449050E-06  -0.123231E+02   0.108309E+02  -0.735970E-07   0.449050E-06  -0.735970E-07   0.752716E-09
  1997   0.191288E+03  -0.124996E+02   0.450481E-06  -0.124996E+02   0.108196E+02  -0.734656E-07   0.450481E-06  -0.734656E-07   0.751405E-09
  1998   0.191109E+03  -0.126754E+02   0.451892E-06  -0.126754E+02   0.108081E+02  -0.733272E-07   0.451892E-06  -0.733272E-07   0.750095E-09
  1999   0.190937E+03  -0.128511E+02   0.453282E-06  -0.128511E+02   0.107942E+02  -0.731820E-07   0.453282E-06  -0.731820E-07   0.748789E-09
  2000   0.190773E+03  -0.130245E+02   0.454652E-06  -0.130245E+02   0.107799E+02  -0.730299E-07   0.454652E-06  -0.730299E-07   0.747484E-09
  2001   0.190632E+03  -0.131970E+02   0.456002E-06  -0.131970E+02   0.107645E+02  -0.728711E-07   0.456002E-06  -0.728711E-07   0.746181E-09
  2002   0.190499E+03  -0.133685E+02   0.457331E-06  -0.133685E+02   0.107474E+02  -0.727055E-07   0.457331E-06  -0.727055E-07   0.744880E-09
  2003   0.190382E+03  -0.135382E+02   0.458639E-06  -0.135382E+02   0.107291E+02  -0.725331E-07   0.458639E-06  -0.725331E-07   0.743582E-09
  2004   0.190280E+03  -0.137066E+02   0.459927E-06  -0.137066E+02   0.107098E+02  -0.723542E-07   0.459927E-06  -0.723542E-07   0.742285E-09
  2005   0.190179E+03  -0.138731E+02   0.461195E-06  -0.138731E+02   0.106887E+02  -0.721686E-07   0.461195E-06  -0.721686E-07   0.740991E-09
  2006   0.190100E+03  -0.140389E+02   0.462442E-06  -0.140389E+02   0.106679E+02  -0.719765E-07   0.462442E-06  -0.719765E-07   0.739699E-09
  2007   0.190022E+03  -0.142018E+02   0.463668E-06  -0.142018E+02   0.106445E+02  -0.717778E-07   0.463668E-06  -0.717778E-07   0.738409E-09
  2008   0.189966E+03  -0.143638E+02   0.464873E-06  -0.143638E+02   0.106201E+02  -0.715727E-07   0.464873E-06  -0.715727E-07   0.737121E-09
  2009   0.189918E+03  -0.145227E+02   0.466058E-06  -0.145227E+02   0.105953E+02  -0.713612E-07   0.466058E-06  -0.713612E-07   0.735835E-09
  2010   0.189871E+03  -0.146806E+02   0.467222E-06  -0.146806E+02   0.105693E+02  -0.711434E-07   0.467222E-06  -0.711434E-07   0.734551E-09
  2011   0.189846E+03  -0.148367E+02   0.468364E-06  -0.148367E+02   0.105415E+02  -0.709192E-07   0.468364E-06  -0.709192E-07   0.733269E-09
  2012   0.189828E+03  -0.149909E+02   0.469486E-06  -0.149909E+02   0.105134E+02  -0.706888E-07   0.469486E-06  -0.706888E-07   0.731990E-09
  2013   0.189811E+03  -0.151430E+02   0.470587E-06  -0.151430E+02   0.104833E+02  -0.704521E-07   0.470587E-06  -0.704521E-07   0.730712E-09
  2014   0.189816E+03  -0.152916E+02   0.471667E-06  -0.152916E+02   0.104536E+02  -0.702093E-07   0.471667E-06  -0.702093E-07   0.729437E-09
  2015   0.189829E+03  -0.154401E+02   0.472726E-06  -0.154401E+02   0.104220E+02  -0.699604E-07   0.472726E-06  -0.699604E-07   0.728163E-09
  2016   0.189856E+03  -0.155849E+02   0.473763E-06  -0.155849E+02   0.103900E+02  -0.697054E-07   0.473763E-06  -0.697054E-07   0.726892E-09
  2017   0.189876E+03  -0.157280E+02   0.474779E-06  -0.157280E+02   0.103568E+02  -0.694444E-07   0.474779E-06  -0.694444E-07   0.725623E-09
  2018   0.189911E+03  -0.158687E+02   0.475775E-06  -0.158687E+02   0.103226E+02  -0.691774E-07   0.475775E-06  -0.691774E-07   0.724355E-09
  2019   0.189953E+03  -0.160053E+02   0.476748E-06  -0.160053E+02   0.102874E+02  -0.689045E-07   0.476748E-06  -0.689045E-07   0.723090E-09
  2020   0.190010E+03  -0.161414E+02   0.477701E-06  -0.161414E+02   0.102512E+02  -0.686257E-07   0.477701E-06  -0.686257E-07   0.721827E-09
  2021   0.190074E+03  -0.162740E+02   0.478632E-06  -0.162740E+02   0.102146E+02  -0.683411E-07   0.478632E-06  -0.683411E-07   0.720566E-09
  2022   0.190138E+03  -0.164046E+02   0.479541E-06  -0.164046E+02   0.101769E+02  -0.680507E-07   0.479541E-06  -0.680507E-07   0.719307E-09
  2023   0.190208E+03  -0.165321E+02   0.480429E-06  -0.165321E+02   0.101383E+02  -0.677546E-07   0.480429E-06  -0.677546E-07   0.718050E-09
  2024   0.190294E+03  -0.166574E+02   0.481295E-06  -0.166574E+02   0.100988E+02  -0.674529E-07   0.481295E-06  -0.674529E-07   0.716795E-09
  2025   0.190371E+03  -0.167795E+02   0.482140E-06  -0.167795E+02   0.100585E+02  -0.671455E-07   0.482140E-06  -0.671455E-07   0.715542E-09
  2026   0.190471E+03  -0.168992E+02   0.482963E-06  -0.168992E+02   0.100174E+02  -0.668325E-07   0.482963E-06  -0.668325E-07   0.714291E-09
  2027   0.190577E+03  -0.170155E+02   0.483764E-06  -0.170155E+02   0.997552E+01  -0.665140E-07   0.483764E-06  -0.665140E-07   0.713042E-09
  2028   0.190675E+03  -0.171292E+02   0.484544E-06  -0.171292E+02   0.993284E+01  -0.661900E-07   0.484544E-06  -0.661900E-07   0.711796E-09
  2029   0.190795E+03  -0.172401E+02   0.485302E-06  -0.172401E+02   0.988938E+01  -0.658606E-07   0.485302E-06  -0.658606E-07   0.710551E-09
  2030   0.190907E+03  -0.173481E+02   0.486037E-06  -0.173481E+02   0.984514E+01  -0.655258E-07   0.486037E-06  -0.655258E-07   0.709308E-09
  2031   0.191025E+03  -0.174532E+02   0.486751E-06  -0.174532E+02   0.980019E+01  -0.651856E-07   0.486751E-06  -0.651856E-07   0.708067E-09
  2032   0.191158E+03  -0.175553E+02   0.487443E-06  -0.175553E+02   0.975444E+01  -0.648402E-07   0.487443E-06  -0.648402E-07   0.706829E-09
  2033   0.191290E+03  -0.176542E+02   0.488113E-06  -0.176542E+02   0.970811E+01  -0.644895E-07   0.488113E-06  -0.644895E-07   0.705592E-09
  2034   0.191436E+03  -0.177499E+02   0.488761E-06  -0.177499E+02   0.966105E+01  -0.641337E-07   0.488761E-06  -0.641337E-07   0.704357E-09
  2035   0.191573E+03  -0.178423E+02   0.489386E-06  -0.178423E+02   0.961326E+01  -0.637727E-07   0.489386E-06  -0.637727E-07   0.703125E-09
  2036   0.191718E+03  -0.179320E+02   0.489989E-06  -0.179320E+02   0.956479E+01  -0.634066E-07   0.489989E-06  -0.634066E-07   0.701894E-09
  2037   0.191876E+03  -0.180182E+02   0.490571E-06  -0.180182E+02   0.951573E+01  -0.630355E-07   0.490571E-06  -0.630355E-07   0.700666E-09
  2038   0.192018E+03  -0.181015E+02   0.491129E-06  -0.181015E+02   0.946592E+01  -0.626593E-07   0.491129E-06  -0.626593E-07   0.699439E-09
  2039   0.192181E+03  -0.181804E+02   0.491666E-06  -0.181804E+02   0.941556E+01  -0.622783E-07   0.491666E-06  -0.622783E-07   0.698214E-09
  2040   0.192351E+03  -0.182570E+02   0.492180E-06  -0.182570E+02   0.936452E+01  -0.618923E-07   0.492180E-06  -0.618923E-07   0.696992E-09
  2041   0.192512E+03  -0.183298E+02   0.492671E-06  -0.183298E+02   0.931278E+01  -0.615015E-07   0.492671E-06  -0.615015E-07   0.695771E-09
  2042   0.192687E+03  -0.184000E+02   0.493140E-06  -0.184000E+02   0.926056E+01  -0.611059E-07   0.493140E-06  -0.611059E-07   0.694552E-09
  2043   0.192853E+03  -0.184655E+02   0.493587E-06  -0.184655E+02   0.920771E+01  -0.607055E-07   0.493587E-06  -0.607055E-07   0.693336E-09
  2044   0.193040E+03  -0.185282E+02   0.494011E-06  -0.185282E+02   0.915422E+01  -0.603005E-07   0.494011E-06  -0.603005E-07   0.692121E-09
  2045   0.193218E+03  -0.185875E+02   0.494412E-06  -0.185875E+02   0.910016E+01  -0.598908E-07   0.494412E-06  -0.598908E-07   0.690908E-09
  2046   0.193410E+03  -0.186439E+02   0.494790E-06  -0.186439E+02   0.904553E+01  -0.594765E-07   0.494790E-06  -0.594765E-07   0.689698E-09
  2047   0.193593E+03  -0.186966E+02   0.495146E-06  -0.186966E+02   0.899031E+01  -0.590576E-07   0.495146E-06  -0.590576E-07   0.688489E-09
  2048   0.193782E+03  -0.187448E+02   0.495479E-06  -0.187448E+02   0.893458E+01  -0.586342E-07   0.495479E-06  -0.586342E-07   0.687282E-09
  2049   0.193976E+03  -0.187906E+02   0.495789E-06  -0.187906E+02   0.887833E+01  -0.582064E-07   0.495789E-06  -0.582064E-07   0.686077E-09
  2050   0.194170E+03  -0.188317E+02   0.496076E-06  -0.188317E+02   0.882148E+01  -0.577742E-07   0.496076E-06  -0.577742E-07   0.684874E-09
  2051   0.194354E+03  -0.188702E+02   0.496340E-06  -0.188702E+02   0.876411E+01  -0.573376E-07   0.496340E-06  -0.573376E-07   0.683673E-09
  2052   0.194558E+03  -0.189047E+02   0.496581E-06  -0.189047E+02   0.870630E+01  -0.568967E-07   0.496581E-06  -0.568967E-07   0.682474E-09
  2053   0.194753E+03  -0.189349E+02   0.496799E-06  -0.189349E+02   0.864799E+01  -0.564516E-07   0.496799E-06  -0.564516E-07   0.681277E-09
  2054   0.194953E+03  -0.189624E+02   0.496994E-06  -0.189624E+02   0.858919E+01  -0.560024E-07   0.496994E-06  -0.560024E-07   0.680082E-09
  2055   0.195151E+03  -0.189864E+02   0.497167E-06  -0.189864E+02   0.852993E+01  -0.555491E-07   0.497167E-06  -0.555491E-07   0.678889E-09
  2056   0.195353E+03  -0.190069E+02   0.497316E-06  -0.190069E+02   0.847036E+01  -0.550918E-07   0.497316E-06  -0.550918E-07   0.677698E-09
  2057   0.195559E+03  -0.190230E+02   0.497443E-06  -0.190230E+02   0.841043E+01  -0.546306E-07   0.497443E-06  -0.546306E-07   0.676509E-09
  2058   0.195763E+03  -0.190369E+02   0.497548E-06  -0.190369E+02   0.835008E+01  -0.541655E-07   0.497548E-06  -0.541655E-07   0.675321E-09
  2059   0.195970E+03  -0.190464E+02   0.497629E-06  -0.190464E+02   0.828947E+01  -0.536966E-07   0.497629E-06  -0.536966E-07   0.674136E-09
  2060   0.196173E+03  -0.190521E+02   0.497688E-06  -0.190521E+02   0.822839E+01  -0.532241E-07   0.497688E-06  -0.532241E-07   0.672953E-09
  2061   0.196380E+03  -0.190548E+02   0.497724E-06  -0.190548E+02   0.816716E+01  -0.527479E-07   0.497724E-06  -0.527479E-07   0.671771E-09
  2062   0.196583E+03  -0.190543E+02   0.497738E-06  -0.190543E+02   0.810572E+01  -0.522681E-07   0.497738E-06  -0.522681E-07   0.670591E-09
  2063   0.196789E+03  -0.190500E+02   0.497729E-06  -0.190500E+02   0.804401E+01  -0.517849E-07   0.497729E-06  -0.517849E-07   0.669413E-09
  2064   0.196982E+03  -0.190424E+02   0.497698E-06  -0.190424E+02   0.798211E+01  -0.512982E-07   0.497698E-06  -0.512982E-07   0.668237E-09
  2065   0.197179E+03  -0.190316E+02   0.497644E-06  -0.190316E+02   0.792005E+01  -0.508082E-07   0.497644E-06  -0.508082E-07   0.667063E-09
  2066   0.197384E+03  -0.190182E+02   0.497567E-06  -0.190182E+02   0.785783E+01  -0.503149E-07   0.497567E-06  -0.503149E-07   0.665891E-09
  2067   0.197577E+03  -0.190008E+02   0.497469E-06  -0.190008E+02   0.779541E+01  -0.498184E-07   0.497469E-06  -0.498184E-07   0.664721E-09
  2068   0.197765E+03  -0.189806E+02   0.497348E-06  -0.189806E+02   0.773287E+01  -0.493188E-07   0.497348E-06  -0.493188E-07   0.663552E-09
  2069   0.197961E+03  -0.189563E+02   0.497204E-06  -0.189563E+02   0.767029E+01  -0.488161E-07   0.497204E-06  -0.488161E-07   0.662386E-09
  2070   0.198144E+03  -0.189300E+02   0.497039E-06  -0.189300E+02   0.760763E+01  -0.483105E-07   0.497039E-06  -0.483105E-07   0.661221E-09
  2071   0.198328E+03  -0.189001E+02   0.496851E-06  -0.189001E+02   0.754489E+01  -0.478019E-07   0.496851E-06  -0.478019E-07   0.660058E-09
  2072   0.198513E+03  -0.188667E+02   0.496641E-06  -0.188667E+02   0.748216E+01  -0.472905E-07   0.496641E-06  -0.472905E-07   0.658897E-09
  2073   0.198691E+03  -0.188303E+02   0.496409E-06  -0.188303E+02   0.741940E+01  -0.467763E-07   0.496409E-06  -0.467763E-07   0.657737E-09
  2074   0.198869E+03  -0.187910E+02   0.496154E-06  -0.187910E+02   0.735660E+01  -0.462594E-07   0.496154E-06  -0.462594E-07   0.656580E-09
  2075   0.199040E+03  -0.187479E+02   0.495878E-06  -0.187479E+02   0.729379E+01  -0.457399E-07   0.495878E-06  -0.457399E-07   0.655424E-09
  2076   0.199204E+03  -0.187018E+02   0.495580E-06  -0.187018E+02   0.723106E+01  -0.452179E-07   0.495580E-06  -0.452179E-07   0.654271E-09
  2077   0.199375E+03  -0.186534E+02   0.495259E-06  -0.186534E+02   0.716842E+01  -0.446934E-07   0.495259E-06  -0.446934E-07   0.653118E-09
  2078   0.199537E+03  -0.186011E+02   0.494917E-06  -0.186011E+02   0.710581E+01  -0.441665E-07   0.494917E-06  -0.441665E-07   0.651968E-09
  2079   0.199677E+03  -0.185463E+02   0.494552E-06  -0.185463E+02   0.704332E+01  -0.436372E-07   0.494552E-06  -0.436372E-07   0.650820E-09
  2080   0.199838E+03  -0.184875E+02   0.494166E-06  -0.184875E+02   0.698090E+01  -0.431057E-07   0.494166E-06  -0.431057E-07   0.649673E-09
  2081   0.199983E+03  -0.184270E+02   0.493758E-06  -0.184270E+02   0.691870E+01  -0.425720E-07   0.493758E-06  -0.425720E-07   0.648528E-09
  2082   0.200126E+03  -0.183623E+02   0.493327E-06  -0.183623E+02   0.685653E+01  -0.420362E-07   0.493327E-06  -0.420362E-07   0.647385E-09
  2083   0.200268E+03  -0.182965E+02   0.492876E-06  -0.182965E+02   0.679454E+01  -0.414983E-07   0.492876E-06  -0.414983E-07   0.646244E-09
  2084   0.200393E+03  -0.182266E+02   0.492402E-06  -0.182266E+02   0.673282E+01  -0.409585E-07   0.492402E-06  -0.409585E-07   0.645104E-09
  2085   0.200530E+03  -0.181531E+02   0.491907E-06  -0.181531E+02   0.667117E+01  -0.404167E-07   0.491907E-06  -0.404167E-07   0.643966E-09
  2086   0.200650E+03  -0.180769E+02   0.491390E-06  -0.180769E+02   0.660974E+01  -0.398732E-07   0.491390E-06  -0.398732E-07   0.642830E-09
  2087   0.200768E+03  -0.179986E+02   0.490851E-06  -0.179986E+02   0.654856E+01  -0.393279E-07   0.490851E-06  -0.393279E-07   0.641696E-09
  2088   0.200875E+03  -0.179174E+02   0.490291E-06  -0.179174E+02   0.648757E+01  -0.387809E-07   0.490291E-06  -0.387809E-07   0.640563E-09
  2089   0.200987E+03  -0.178325E+02   0.489709E-06  -0.178325E+02   0.642685E+01  -0.382323E-07   0.489709E-06  -0.382323E-07   0.639433E-09
  2090   0.201080E+03  -0.177454E+02   0.489106E-06  -0.177454E+02   0.636635E+01  -0.376821E-07   0.489106E-06  -0.376821E-07   0.638303E-09
  2091   0.201184E+03  -0.176552E+02   0.488481E-06  -0.176552E+02   0.630616E+01  -0.371305E-07   0.488481E-06  -0.371305E-07   0.637176E-09
  2092   0.201270E+03  -0.175628E+02   0.487834E-06  -0.175628E+02   0.624614E+01  -0.365775E-07   0.487834E-06  -0.365775E-07   0.636050E-09
  2093   0.201344E+03  -0.174657E+02   0.487167E-06  -0.174657E+02   0.618646E+01  -0.360232E-07   0.487167E-06  -0.360232E-07   0.634926E-09
  2094   0.201422E+03  -0.173669E+02   0.486478E-06  -0.173669E+02   0.612712E+01  -0.354677E-07   0.486478E-06  -0.354677E-07   0.633804E-09
  2095   0.201495E+03  -0.172656E+02   0.485767E-06  -0.172656E+02   0.606801E+01  -0.349109E-07   0.485767E-06  -0.349109E-07   0.632684E-09
  2096   0.201555E+03  -0.171620E+02   0.485035E-06  -0.171620E+02   0.600936E+01  -0.343531E-07   0.485035E-06  -0.343531E-07   0.631565E-09
  2097   0.201611E+03  -0.170550E+02   0.484282E-06  -0.170550E+02   0.595087E+01  -0.337942E-07   0.484282E-06  -0.337942E-07   0.630447E-09
  2098   0.201661E+03  -0.169457E+02   0.483508E-06  -0.169457E+02   0.589281E+01  -0.332344E-07   0.483508E-06  -0.332344E-07   0.629332E-09
  2099   0.201706E+03  -0.168326E+02   0.482712E-06  -0.168326E+02   0.583502E+01  -0.326737E-07   0.482712E-06  -0.326737E-07   0.628218E-09
  2100   0.201745E+03  -0.167178E+02   0.481896E-06  -0.167178E+02   0.577775E+01  -0.321122E-07   0.481896E-06  -0.321122E-07   0.627106E-09
  2101   0.201771E+03  -0.166000E+02   0.481058E-06  -0.166000E+02   0.572072E+01  -0.315499E-07   0.481058E-06  -0.315499E-07   0.625995E-09
  2102   0.201791E+03  -0.164794E+02   0.480199E-06  -0.164794E+02   0.566411E+01  -0.309869E-07   0.480199E-06  -0.309869E-07   0.624886E-09
  2103   0.201804E+03  -0.163563E+02   0.479319E-06  -0.163563E+02   0.560787E+01  -0.304233E-07   0.479319E-06  -0.304233E-07   0.623779E-09
  2104   0.201817E+03  -0.162307E+02   0.478419E-06  -0.162307E+02   0.555210E+01  -0.298592E-07   0.478419E-06  -0.298592E-07   0.622674E-09
  2105   0.201809E+03  -0.161026E+02   0.477498E-06  -0.161026E+02   0.549668E+01  -0.292945E-07   0.477498E-06  -0.292945E-07   0.621570E-09
  2106   0.201800E+03  -0.159723E+02   0.476556E-06  -0.159723E+02   0.544188E+01  -0.287293E-07   0.476556E-06  -0.287293E-07   0.620468E-09
  2107   0.201784E+03  -0.158398E+02   0.475593E-06  -0.158398E+02   0.538749E+01  -0.281637E-07   0.475593E-06  -0.281637E-07   0.619367E-09
  2108   0.201752E+03  -0.157051E+02   0.474611E-06  -0.157051E+02   0.533361E+01  -0.275977E-07   0.474611E-06  -0.275977E-07   0.618269E-09
  2109   0.201727E+03  -0.155683E+02   0.473608E-06  -0.155683E+02   0.528029E+01  -0.270314E-07   0.473608E-06  -0.270314E-07   0.617172E-09
  2110   0.201686E+03  -0.154295E+02   0.472585E-06  -0.154295E+02   0.522754E+01  -0.264648E-07   0.472585E-06  -0.264648E-07   0.616076E-09
  2111   0.201635E+03  -0.152888E+02   0.471542E-06  -0.152888E+02   0.517526E+01  -0.258981E-07   0.471542E-06  -0.258981E-07   0.614983E-09
  2112   0.201576E+03  -0.151462E+02   0.470479E-06  -0.151462E+02   0.512368E+01  -0.253311E-07   0.470479E-06  -0.253311E-07   0.613891E-09
  2113   0.201507E+03  -0.150020E+02   0.469396E-06  -0.150020E+02   0.507255E+01  -0.247641E-07   0.469396E-06  -0.247641E-07   0.612801E-09
  2114   0.201436E+03  -0.148560E+02   0.468293E-06  -0.148560E+02   0.502212E+01  -0.241969E-07   0.468293E-06  -0.241969E-07   0.611713E-09
  2115   0.201347E+03  -0.147084E+02   0.467171E-06  -0.147084E+02   0.497242E+01  -0.236298E-07   0.467171E-06  -0.236298E-07   0.610626E-09
  2116   0.201262E+03  -0.145593E+02   0.466029E-06  -0.145593E+02   0.492347E+01  -0.230627E-07   0.466029E-06  -0.230627E-07   0.609541E-09
  2117   0.201160E+03  -0.144089E+02   0.464868E-06  -0.144089E+02   0.487538E+01  -0.224958E-07   0.464868E-06  -0.224958E-07   0.608458E-09
  2118   0.201046E+03  -0.142569E+02   0.463688E-06  -0.142569E+02   0.482766E+01  -0.219290E-07   0.463688E-06  -0.219290E-07   0.607377E-09
  2119   0.200928E+03  -0.141037E+02   0.462488E-06  -0.141037E+02   0.478079E+01  -0.213623E-07   0.462488E-06  -0.213623E-07   0.606298E-09
  2120   0.200792E+03  -0.139492E+02   0.461269E-06  -0.139492E+02   0.473457E+01  -0.207960E-07   0.461269E-06  -0.207960E-07   0.605220E-09
  2121   0.200651E+03  -0.137935E+02   0.460032E-06  -0.137935E+02   0.468925E+01  -0.202299E-07   0.460032E-06  -0.202299E-07   0.604144E-09
